Sequence|Question|Options|Answer
73|我國籍18歲未婚之甲，兩個月前到A國遊學時在當地蒐購名牌精品皮包，並與乙訂購店內缺貨之全部當季商品，約定由乙負責空運商品到我國後，由甲一併給付商品價金與運費。甲返國後即對其浪費行為心生懊悔，當商品運到我國後，甲以其為限制行為能力人且其父母拒絕承認為由，主張其在A國所為法律行為無效，惟18歲之甲依照A國法律已經成年。依照現行涉外民事法律適用法（下稱本法）的規定，下列敘述何者正確？|依照本法第20條，準據法為行為地法A國法，故甲有行為能力|0
73|我國籍18歲未婚之甲，兩個月前到A國遊學時在當地蒐購名牌精品皮包，並與乙訂購店內缺貨之全部當季商品，約定由乙負責空運商品到我國後，由甲一併給付商品價金與運費。甲返國後即對其浪費行為心生懊悔，當商品運到我國後，甲以其為限制行為能力人且其父母拒絕承認為由，主張其在A國所為法律行為無效，惟18歲之甲依照A國法律已經成年。依照現行涉外民事法律適用法（下稱本法）的規定，下列敘述何者正確？|依照本法第6條的規定，反致適用A國法關於保護內國交易安全的相關規定，故甲有行為能力|0
73|我國籍18歲未婚之甲，兩個月前到A國遊學時在當地蒐購名牌精品皮包，並與乙訂購店內缺貨之全部當季商品，約定由乙負責空運商品到我國後，由甲一併給付商品價金與運費。甲返國後即對其浪費行為心生懊悔，當商品運到我國後，甲以其為限制行為能力人且其父母拒絕承認為由，主張其在A國所為法律行為無效，惟18歲之甲依照A國法律已經成年。依照現行涉外民事法律適用法（下稱本法）的規定，下列敘述何者正確？|依照本法第10條第1項規定，準據法為我國法。故甲之法定代理人不為承認時，甲乙間的法律行為即不生效力|1
74|A國人甲（本人）授與在B國營業之B國人乙（代理人）處分甲在B國之財產，就甲、乙間關於授權之內容與範圍之爭議在我國涉訟，下列敘述何者錯誤？|應依甲、乙間明示合意定其應適用之法律|0
74|A國人甲（本人）授與在B國營業之B國人乙（代理人）處分甲在B國之財產，就甲、乙間關於授權之內容與範圍之爭議在我國涉訟，下列敘述何者錯誤？|應依甲、乙間明示或默示合意定其應適用之法律|1
74|A國人甲（本人）授與在B國營業之B國人乙（代理人）處分甲在B國之財產，就甲、乙間關於授權之內容與範圍之爭議在我國涉訟，下列敘述何者錯誤？|甲、乙未合意定其應適用之法律，應依關係最切地之法律|0
74|A國人甲（本人）授與在B國營業之B國人乙（代理人）處分甲在B國之財產，就甲、乙間關於授權之內容與範圍之爭議在我國涉訟，下列敘述何者錯誤？|B國為乙之國籍、營業地及財產所在地，B國法律屬關係最切地之法律|0
75|我國國民甲與A國國民乙因商業糾紛涉訟於A國法院。之後，甲在我國就同一事件再行起訴，乙主張法院應基於一事不再理之原則駁回。下列敘述何者正確？|甲、乙間之爭議既然已繫屬於A國法院，則甲不得在我國重行起訴|0
75|我國國民甲與A國國民乙因商業糾紛涉訟於A國法院。之後，甲在我國就同一事件再行起訴，乙主張法院應基於一事不再理之原則駁回。下列敘述何者正確？|我國法院應以「法庭不便利原則」駁回此訴|0
75|我國國民甲與A國國民乙因商業糾紛涉訟於A國法院。之後，甲在我國就同一事件再行起訴，乙主張法院應基於一事不再理之原則駁回。下列敘述何者正確？|我國法院於一定條件下，得裁定停止此一訴訟|1
75|我國國民甲與A國國民乙因商業糾紛涉訟於A國法院。之後，甲在我國就同一事件再行起訴，乙主張法院應基於一事不再理之原則駁回。下列敘述何者正確？|雖然外國法院就同一案件已在審理，但對我國法院而言，此一事實並無任何意義|0













