Sequence|Question|Options|Answer
67|下列選項所敘述聲明參加訴訟之人，何者均屬就本訴訟具有法律上利害關係？|①甲列乙為被告，主張其自丁受讓丁對乙之新臺幣（下同）80萬元借款債權，爰聲明求為判決命乙給付甲80萬元。丙主張甲自丁受讓上開借款讓與之前，丁已將該債權讓與丙，為輔助乙而聲明參加訴訟|1
67|下列選項所敘述聲明參加訴訟之人，何者均屬就本訴訟具有法律上利害關係？|②甲列乙為被告，主張其向乙買受A屋，因A屋嚴重漏水致發生損害，爰聲明求為判決命乙給付甲20萬元。丙主張A屋係其出售予乙，倘乙因A屋漏水而須賠償甲，乙將向丙求償，為輔助乙而聲明參加訴訟|1
67|下列選項所敘述聲明參加訴訟之人，何者均屬就本訴訟具有法律上利害關係？|③甲列乙為被告，基於贈與契約，聲明求為判決命乙給付60萬元；甲向丙借款50萬元未還，丙為輔助甲而聲明參加訴訟|0
67|下列選項所敘述聲明參加訴訟之人，何者均屬就本訴訟具有法律上利害關係？|④甲主張其債務人乙對丙有100萬元債權怠於行使，為代位行使乙對丙之債權，乃列丙為被告，聲明求為判決命丙給付乙100萬元，由甲代為受領。乙為輔助甲而聲明參加訴訟|1
67|下列選項所敘述聲明參加訴訟之人，何者均屬就本訴訟具有法律上利害關係？|⑤甲基於與乙所簽訂之買賣契約，聲明求為判決命乙將C屋所有權移轉登記予甲，乙於訴訟繫屬中將C屋所有權移轉登記予丙，丙為輔助乙而聲明參加訴訟|1
68|甲對乙訴請給付買賣價金新臺幣300萬元，並向法院聲明願供擔保為假執行宣告。第一審法院判決原告甲勝訴，並宣告甲以100萬元為被告乙供擔保後得為假執行，並准被告乙以300萬元為原告預供擔保後，免為假執行。乙對此判決提起第二審上訴。請問：若甲於第二審程序中，就該價金債權向法院聲請對乙為假扣押裁定，法院應否准許？|應准許為假扣押，因為甲有保全價金債權之必要|0
68|甲對乙訴請給付買賣價金新臺幣300萬元，並向法院聲明願供擔保為假執行宣告。第一審法院判決原告甲勝訴，並宣告甲以100萬元為被告乙供擔保後得為假執行，並准被告乙以300萬元為原告預供擔保後，免為假執行。乙對此判決提起第二審上訴。請問：若甲於第二審程序中，就該價金債權向法院聲請對乙為假扣押裁定，法院應否准許？|應准許為假扣押，但以甲能釋明乙有脫產之虞為限|0
68|甲對乙訴請給付買賣價金新臺幣300萬元，並向法院聲明願供擔保為假執行宣告。第一審法院判決原告甲勝訴，並宣告甲以100萬元為被告乙供擔保後得為假執行，並准被告乙以300萬元為原告預供擔保後，免為假執行。乙對此判決提起第二審上訴。請問：若甲於第二審程序中，就該價金債權向法院聲請對乙為假扣押裁定，法院應否准許？|不應准許為假扣押，因為甲已取得執行名義，無聲請假扣押之必要|1
68|甲對乙訴請給付買賣價金新臺幣300萬元，並向法院聲明願供擔保為假執行宣告。第一審法院判決原告甲勝訴，並宣告甲以100萬元為被告乙供擔保後得為假執行，並准被告乙以300萬元為原告預供擔保後，免為假執行。乙對此判決提起第二審上訴。請問：若甲於第二審程序中，就該價金債權向法院聲請對乙為假扣押裁定，法院應否准許？|不應准許為假扣押，除非乙已提供擔保而免為假執行|0
69|下列關於保全強制執行之假處分（請求標的物之假處分）之敘述，何者正確？|甲起訴請求乙給付貨款，獲勝訴判決確定後，發現乙準備將其所有不動產移轉與丙，甲得聲請假處分，禁止乙將不動產所有權移轉與丙|0
69|下列關於保全強制執行之假處分（請求標的物之假處分）之敘述，何者正確？|甲起訴請求乙給付貨款，第一審為甲勝訴判決，並准甲對乙財產假執行，甲聲請執行法院強制執行乙之財產，乙恐其財產遭拍賣，得聲請假處分，禁止甲對其財產為假執行|0
69|下列關於保全強制執行之假處分（請求標的物之假處分）之敘述，何者正確？|甲主張其雇主乙所為終止勞動契約意思表示無效，起訴請求確認兩造間僱傭關係存在，恐乙拒絕給付工資，得聲請保全強制執行假處分，命乙按月給付工資|0
69|下列關於保全強制執行之假處分（請求標的物之假處分）之敘述，何者正確？|甲依買賣關係起訴請求乙交付某房屋，因見乙擬僱工將買賣標的物之房屋拆除，得聲請假處分，禁止乙拆除房屋|1
70|X起訴請求Y給付買賣價金500萬元，第一審法院判決X就300萬元之請求給付有理由，其餘之訴駁回。針對此判決，Y就命其給付200萬元之部分提起上訴，X於上訴期間內則未聲明上訴。第二審法院經實體審理後，判決Y上訴有理由；對此第二審判決，經X提起第三審上訴後，最高法院將第二審判決廢棄發回。試問：在第二審之更審程序中，Y得否將其上訴聲明由200萬元擴張為300萬元？|可以，因為法律並未規定Y於廢棄發回的更審程序中不得擴張上訴聲明|1
70|X起訴請求Y給付買賣價金500萬元，第一審法院判決X就300萬元之請求給付有理由，其餘之訴駁回。針對此判決，Y就命其給付200萬元之部分提起上訴，X於上訴期間內則未聲明上訴。第二審法院經實體審理後，判決Y上訴有理由；對此第二審判決，經X提起第三審上訴後，最高法院將第二審判決廢棄發回。試問：在第二審之更審程序中，Y得否將其上訴聲明由200萬元擴張為300萬元？|可以，如果X並未聲明異議|0
70|X起訴請求Y給付買賣價金500萬元，第一審法院判決X就300萬元之請求給付有理由，其餘之訴駁回。針對此判決，Y就命其給付200萬元之部分提起上訴，X於上訴期間內則未聲明上訴。第二審法院經實體審理後，判決Y上訴有理由；對此第二審判決，經X提起第三審上訴後，最高法院將第二審判決廢棄發回。試問：在第二審之更審程序中，Y得否將其上訴聲明由200萬元擴張為300萬元？|不可以，因為第一審判決就Y敗訴而未由Y聲明上訴的100萬元部分，在Y收受第一審判決送達後之20日不變期間經過後，即已確定|0
70|X起訴請求Y給付買賣價金500萬元，第一審法院判決X就300萬元之請求給付有理由，其餘之訴駁回。針對此判決，Y就命其給付200萬元之部分提起上訴，X於上訴期間內則未聲明上訴。第二審法院經實體審理後，判決Y上訴有理由；對此第二審判決，經X提起第三審上訴後，最高法院將第二審判決廢棄發回。試問：在第二審之更審程序中，Y得否將其上訴聲明由200萬元擴張為300萬元？|不可以，因為Y在原來第二審上訴程序中未擴張其上訴聲明，第一審判決就Y敗訴而未由Y聲明上訴的100萬元部分，因而歸於確定|0
71|原告甲列乙為被告，向該管法院起訴，其事實主張略以：乙未經甲之同意，擅自於甲所有之A地上興建違章建築B屋，爰依所有物返還請求權及妨害排除請求權，請求乙將B屋拆除後，將A地返還予甲云云。乙於訴訟中抗辯B屋非其所興建，嗣甲、乙達成協議：就甲主張B屋係乙所有一事，乙於本件訴訟中不再爭執（下稱系爭協議）。試問下列何者正確？|B屋之所有權歸屬，係屬甲於本件請求有無理由之前提法律關係，不容許當事人成立協議，故系爭協議不生效力|0
71|原告甲列乙為被告，向該管法院起訴，其事實主張略以：乙未經甲之同意，擅自於甲所有之A地上興建違章建築B屋，爰依所有物返還請求權及妨害排除請求權，請求乙將B屋拆除後，將A地返還予甲云云。乙於訴訟中抗辯B屋非其所興建，嗣甲、乙達成協議：就甲主張B屋係乙所有一事，乙於本件訴訟中不再爭執（下稱系爭協議）。試問下列何者正確？|系爭協議必須於公開法庭為之，始生訴訟法上之效力|0
71|原告甲列乙為被告，向該管法院起訴，其事實主張略以：乙未經甲之同意，擅自於甲所有之A地上興建違章建築B屋，爰依所有物返還請求權及妨害排除請求權，請求乙將B屋拆除後，將A地返還予甲云云。乙於訴訟中抗辯B屋非其所興建，嗣甲、乙達成協議：就甲主張B屋係乙所有一事，乙於本件訴訟中不再爭執（下稱系爭協議）。試問下列何者正確？|受訴法院應將系爭協議內容採為本案判決之基礎|1
71|原告甲列乙為被告，向該管法院起訴，其事實主張略以：乙未經甲之同意，擅自於甲所有之A地上興建違章建築B屋，爰依所有物返還請求權及妨害排除請求權，請求乙將B屋拆除後，將A地返還予甲云云。乙於訴訟中抗辯B屋非其所興建，嗣甲、乙達成協議：就甲主張B屋係乙所有一事，乙於本件訴訟中不再爭執（下稱系爭協議）。試問下列何者正確？|系爭協議成立後，乙仍得提出證據證明B屋事實上係由丙所建造，而否認B屋係乙所有|0
72|為達成民事訴訟審理集中化之目的，下列何者正確？|受訴法院於受理民事事件後，均應一律先踐行書狀先行程序，由兩造充分交換準備書狀後，法院才可定期開庭審理|0
72|為達成民事訴訟審理集中化之目的，下列何者正確？|法院得斟酌事件之性質及案情難易程度，先定期開庭審理，再由兩造進行書狀交換程序|1
72|為達成民事訴訟審理集中化之目的，下列何者正確？|為維持法院之客觀、中立，受訴法院不應介入當事人之爭點整理程序|0
72|為達成民事訴訟審理集中化之目的，下列何者正確？|受訴法院為明瞭案情，應先調查證據，再由兩造當事人就調查證據結果整理爭點|0
73|甲欲起訴向乙請求清償買賣價金新臺幣（以下同）100萬元，其起訴狀應如何記載，始合乎起訴時應就訴訟標的予以特定之要求？|甲僅表明因乙積欠貨款未清償而起訴|0
73|甲欲起訴向乙請求清償買賣價金新臺幣（以下同）100萬元，其起訴狀應如何記載，始合乎起訴時應就訴訟標的予以特定之要求？|甲僅表明其係根據民法關於買賣之規定起訴，但未陳述原因事實|0
73|甲欲起訴向乙請求清償買賣價金新臺幣（以下同）100萬元，其起訴狀應如何記載，始合乎起訴時應就訴訟標的予以特定之要求？|甲僅表明兩造於2009年3月15日成立買賣契約，甲將A車出賣給乙，約定價金120萬元，乙僅給付20萬元後，其餘款項均未給付，故依價金給付請求權起訴云云，但未引用任何法條|1
73|甲欲起訴向乙請求清償買賣價金新臺幣（以下同）100萬元，其起訴狀應如何記載，始合乎起訴時應就訴訟標的予以特定之要求？|甲僅表明其係基於價金給付請求權起訴|0
74|關於訴訟參加（從參加），下列敘述，何者錯誤？|訴訟之裁判已終局確定，未曾參加本訴訟者，仍得輔助一造提起再審之訴|1
74|關於訴訟參加（從參加），下列敘述，何者錯誤？|須有法律上利害關係之人始能為訴訟參加，僅具經濟上利害關係者，不得為之|0
74|關於訴訟參加（從參加），下列敘述，何者錯誤？|當事人對於第三人之參加，得聲請法院駁回|0
74|關於訴訟參加（從參加），下列敘述，何者錯誤？|參加人不得為被參加人提起反訴|0
75|甲起訴主張乙在某年月日辱罵甲，造成甲精神痛苦，爰起訴請求乙給付新臺幣1元整之損害賠償。對於此訴訟，下列敘述，何者正確？|甲應繳納裁判費新臺幣5百元|0
75|甲起訴主張乙在某年月日辱罵甲，造成甲精神痛苦，爰起訴請求乙給付新臺幣1元整之損害賠償。對於此訴訟，下列敘述，何者正確？|此程序因與法院訴訟成本支出不成比例，法院應以其欠缺權利保護必要，判決駁回此一訴訟|0
75|甲起訴主張乙在某年月日辱罵甲，造成甲精神痛苦，爰起訴請求乙給付新臺幣1元整之損害賠償。對於此訴訟，下列敘述，何者正確？|在此程序中，若法院判決乙敗訴，應依職權宣告假執行|1
75|甲起訴主張乙在某年月日辱罵甲，造成甲精神痛苦，爰起訴請求乙給付新臺幣1元整之損害賠償。對於此訴訟，下列敘述，何者正確？|此一程序涉及精神損害，應適用簡易程序|0
76|原告起訴請求被告應給付新臺幣（以下同）80萬元，並陳述下列之事實及理由，請判斷何者為適用簡易訴訟之事件？|被告自2009年3月1日起即積欠承租原告所有A屋之租金，每個月8萬元，累計至租約終止之日止，合計為80萬元，為此請求被告給付租金80萬元|1
76|原告起訴請求被告應給付新臺幣（以下同）80萬元，並陳述下列之事實及理由，請判斷何者為適用簡易訴訟之事件？|被告於2009年3月1日為原告手術割除盲腸，但於手術後卻因過失未將止血紗布取出而留置於原告腹中，造成原告感染發炎，又再次進行手術，為此請求被告給付原告醫療費用及慰撫金合計共80萬元|0
76|原告起訴請求被告應給付新臺幣（以下同）80萬元，並陳述下列之事實及理由，請判斷何者為適用簡易訴訟之事件？|被告於2009年3月1日向原告購買A車一輛，價金約定100萬元，尚有餘款80萬元未給付，為此請求原告給付買賣價金80萬元|0
76|原告起訴請求被告應給付新臺幣（以下同）80萬元，並陳述下列之事實及理由，請判斷何者為適用簡易訴訟之事件？|被告於2009年3月1日向原告借款80萬元，經多次催告，均拒不返還，為此請求被告返還借款80萬元|0
77|非法人團體之A校友會，將其所有之土地及建物登記於當時會長甲之名下。嗣因甲辭任，會長一職經校友會選任乙擔任。由於甲遲不將上列土地及建物移交登記於乙的名下，如乙擬對甲起訴，應以下列何人為原告？|乙|0
77|非法人團體之A校友會，將其所有之土地及建物登記於當時會長甲之名下。嗣因甲辭任，會長一職經校友會選任乙擔任。由於甲遲不將上列土地及建物移交登記於乙的名下，如乙擬對甲起訴，應以下列何人為原告？|A校友會（法定代理人乙）|1
77|非法人團體之A校友會，將其所有之土地及建物登記於當時會長甲之名下。嗣因甲辭任，會長一職經校友會選任乙擔任。由於甲遲不將上列土地及建物移交登記於乙的名下，如乙擬對甲起訴，應以下列何人為原告？|A校友會員全體|0
77|非法人團體之A校友會，將其所有之土地及建物登記於當時會長甲之名下。嗣因甲辭任，會長一職經校友會選任乙擔任。由於甲遲不將上列土地及建物移交登記於乙的名下，如乙擬對甲起訴，應以下列何人為原告？|A校友會全體選定當事人乙|0
78|甲（住所在臺中市）為開設餐廳營業，邀乙（住所在高雄市）作為甲向臺北市大安區之丙銀行貸款新臺幣1千萬元整之連帶保證人。其貸款合約中第20條並約定：「雙方如因系爭契約發生任何訴訟糾紛，合意由臺北地方法院為第一審管轄法院。」詎甲未依約履行返款，經丙銀行催告不理。問：關於管轄權之下列敘述，何者全部正確？|①丙可對乙向高雄地方法院起訴請求給付甲所欠系爭借款，該法院有管轄權|1
78|甲（住所在臺中市）為開設餐廳營業，邀乙（住所在高雄市）作為甲向臺北市大安區之丙銀行貸款新臺幣1千萬元整之連帶保證人。其貸款合約中第20條並約定：「雙方如因系爭契約發生任何訴訟糾紛，合意由臺北地方法院為第一審管轄法院。」詎甲未依約履行返款，經丙銀行催告不理。問：關於管轄權之下列敘述，何者全部正確？|②丙可對甲向臺北地方法院起訴請求返還系爭借款，該法院對此事件有管轄權|1
78|甲（住所在臺中市）為開設餐廳營業，邀乙（住所在高雄市）作為甲向臺北市大安區之丙銀行貸款新臺幣1千萬元整之連帶保證人。其貸款合約中第20條並約定：「雙方如因系爭契約發生任何訴訟糾紛，合意由臺北地方法院為第一審管轄法院。」詎甲未依約履行返款，經丙銀行催告不理。問：關於管轄權之下列敘述，何者全部正確？|③丙可對甲及乙向臺中地方法院起訴請求返還系爭借款，該法院對此事件有管轄權|1
78|甲（住所在臺中市）為開設餐廳營業，邀乙（住所在高雄市）作為甲向臺北市大安區之丙銀行貸款新臺幣1千萬元整之連帶保證人。其貸款合約中第20條並約定：「雙方如因系爭契約發生任何訴訟糾紛，合意由臺北地方法院為第一審管轄法院。」詎甲未依約履行返款，經丙銀行催告不理。問：關於管轄權之下列敘述，何者全部正確？|④丙可向臺北地方法院聲請對甲發給給付該欠款之支付命令，該法院對此有管轄權|0
78|甲（住所在臺中市）為開設餐廳營業，邀乙（住所在高雄市）作為甲向臺北市大安區之丙銀行貸款新臺幣1千萬元整之連帶保證人。其貸款合約中第20條並約定：「雙方如因系爭契約發生任何訴訟糾紛，合意由臺北地方法院為第一審管轄法院。」詎甲未依約履行返款，經丙銀行催告不理。問：關於管轄權之下列敘述，何者全部正確？|⑤在強制執行時，丙銀行可向臺北地方法院聲請執行甲所有坐落基隆市之B屋，該法院對此事件有管轄權|0
79|關於移送管轄制度，下列敘述，何者正確？|法院對於訴訟有管轄權，亦得依職權移送較適當之他法院|0
79|關於移送管轄制度，下列敘述，何者正確？|准許移送訴訟之裁定，得聲明不服|1
79|關於移送管轄制度，下列敘述，何者正確？|受移送之法院，應受拘束，即使專屬他法院管轄，亦不得再移送該法院|0
79|關於移送管轄制度，下列敘述，何者正確？|原告與被告均得聲請移送管轄|0
80|原受僱於Y建設公司擔任秘書工作之X，對Y公司起訴請求給付資遣費，同時為保全債權，並對Y公司聲請為假扣押；此外，X因無資力聲請訴訟救助經法院裁定准許。試問下列關於此假扣押聲請之敘述，何者錯誤？|法院就此假扣押裁定所命供擔保之金額多寡，得依法酌定之|0
80|原受僱於Y建設公司擔任秘書工作之X，對Y公司起訴請求給付資遣費，同時為保全債權，並對Y公司聲請為假扣押；此外，X因無資力聲請訴訟救助經法院裁定准許。試問下列關於此假扣押聲請之敘述，何者錯誤？|法院就此假扣押裁定所命供擔保之金額，由於甲已取得訴訟救助之裁定，得免予繳納|1
80|原受僱於Y建設公司擔任秘書工作之X，對Y公司起訴請求給付資遣費，同時為保全債權，並對Y公司聲請為假扣押；此外，X因無資力聲請訴訟救助經法院裁定准許。試問下列關於此假扣押聲請之敘述，何者錯誤？|即使X已釋明假扣押之請求及原因，法院仍得於假扣押裁定中命X供擔保|0
80|原受僱於Y建設公司擔任秘書工作之X，對Y公司起訴請求給付資遣費，同時為保全債權，並對Y公司聲請為假扣押；此外，X因無資力聲請訴訟救助經法院裁定准許。試問下列關於此假扣押聲請之敘述，何者錯誤？|若法院准為假扣押，無論Y是否聲請，法院應在假扣押裁定中記載Y公司得供擔保或將請求之金額提存而免為假扣押|0









































































































