Sequence|Question|Options|Answer
50|某甲在臺北及桃園等地意圖營利開設職業賭場，被臺北市警察局查獲。案經檢察官偵查終結，以違反刑法第268條圖利供給賭場罪嫌，向臺北地方法院提起公訴。案件繫屬臺北地方法院審理中，桃園地方法院檢察署檢察官，復以同一案件向桃園地方法院提起公訴。桃園地方法院於99年4月30日諭知被告甲有罪科刑判決，因檢察官及被告均未提起上訴，該項判決於同年6月30日確定。之後，臺北地方法院就同一案件審理結果，於同年7月1日諭知有罪科刑判決，檢察官及被告亦均未提起上訴而告確定。對於同一案件之前後兩個確定判決，應如何予以糾正？|依非常上訴撤銷桃園地方法院確定判決，改依刑事訴訟法第303條第7款規定諭知不受理判決|0
51|甲涉嫌業務過失致死罪，在偵查中，檢察官選任乙擔任鑑定人，在偵查庭開庭前一天，檢察官才對乙送達傳票，其記載乙是本案的鑑定人、乙的姓名、性別、住所等訊息、擔任鑑定人的案由、應該報到的時間、前往地方法院檢察署報到以及無故不到將命拘提。下列敘述，何者正確？|檢察官不得自行選任乙擔任鑑定人|0
51|甲涉嫌業務過失致死罪，在偵查中，檢察官選任乙擔任鑑定人，在偵查庭開庭前一天，檢察官才對乙送達傳票，其記載乙是本案的鑑定人、乙的姓名、性別、住所等訊息、擔任鑑定人的案由、應該報到的時間、前往地方法院檢察署報到以及無故不到將命拘提。下列敘述，何者正確？|對乙的傳票可以隨時送達|0
51|甲涉嫌業務過失致死罪，在偵查中，檢察官選任乙擔任鑑定人，在偵查庭開庭前一天，檢察官才對乙送達傳票，其記載乙是本案的鑑定人、乙的姓名、性別、住所等訊息、擔任鑑定人的案由、應該報到的時間、前往地方法院檢察署報到以及無故不到將命拘提。下列敘述，何者正確？|對乙的傳票應該由法官簽名|0
51|甲涉嫌業務過失致死罪，在偵查中，檢察官選任乙擔任鑑定人，在偵查庭開庭前一天，檢察官才對乙送達傳票，其記載乙是本案的鑑定人、乙的姓名、性別、住所等訊息、擔任鑑定人的案由、應該報到的時間、前往地方法院檢察署報到以及無故不到將命拘提。下列敘述，何者正確？|若乙屆時無故不到場不得下令拘提|1
52|甲女遭乙男性侵，偵查後，乙男遭起訴。審判中，甲女指出乙男身體隱私部位有龍形刺青，惟乙矢口否認。下列敘述，何者正確？|法官得為檢查身體之處分，親自勘驗乙男身上是否有如甲女所稱之刺青|1
52|甲女遭乙男性侵，偵查後，乙男遭起訴。審判中，甲女指出乙男身體隱私部位有龍形刺青，惟乙矢口否認。下列敘述，何者正確？|基於不自證己罪原則與隱私權保障，乙男有權拒絕對其不利的刺青部位調查|0
52|甲女遭乙男性侵，偵查後，乙男遭起訴。審判中，甲女指出乙男身體隱私部位有龍形刺青，惟乙矢口否認。下列敘述，何者正確？|法官應簽發鑑定許可書，命專業人員就乙男身上是否有如甲女所稱之刺青進行檢查|0
52|甲女遭乙男性侵，偵查後，乙男遭起訴。審判中，甲女指出乙男身體隱私部位有龍形刺青，惟乙矢口否認。下列敘述，何者正確？|法官應命乙男為證人，藉由交互詰問以查清乙男身上是否果有如甲女所稱之刺青|0
53|被害人A因停放在其家門口的汽車，遭不明人士蓄意破壞，車窗玻璃全被擊碎，輪胎均遭刺破，致使汽車無法使用，乃向警察機關報案。警察機關處理被害人之報案。下列敘述，何者正確？|警察機關因被害人A未指出犯罪嫌疑人，故無法受理報案|0
53|被害人A因停放在其家門口的汽車，遭不明人士蓄意破壞，車窗玻璃全被擊碎，輪胎均遭刺破，致使汽車無法使用，乃向警察機關報案。警察機關處理被害人之報案。下列敘述，何者正確？|警察機關得對於案件作立案審查，以確認是否受理|0
53|被害人A因停放在其家門口的汽車，遭不明人士蓄意破壞，車窗玻璃全被擊碎，輪胎均遭刺破，致使汽車無法使用，乃向警察機關報案。警察機關處理被害人之報案。下列敘述，何者正確？|警察機關因被害人報案，知有犯罪嫌疑時，應即開始調查|1
53|被害人A因停放在其家門口的汽車，遭不明人士蓄意破壞，車窗玻璃全被擊碎，輪胎均遭刺破，致使汽車無法使用，乃向警察機關報案。警察機關處理被害人之報案。下列敘述，何者正確？|財物損害案件多係屬於民事損害賠償問題，並非警察機關執掌事項，故僅能予以備案|0
54|承上題，車輛破壞乃屬財物毀損，係告訴乃論之罪。關於被害人報案與偵查的敘述，下列何者正確？|告訴僅是偵查發動的原因之一，雖未提出告訴，偵查機關仍得就告訴乃論之罪加以偵查|1
54|承上題，車輛破壞乃屬財物毀損，係告訴乃論之罪。關於被害人報案與偵查的敘述，下列何者正確？|告訴乃論之罪，被害人未提出告訴時，偵查機關不得先行偵查|0
54|承上題，車輛破壞乃屬財物毀損，係告訴乃論之罪。關於被害人報案與偵查的敘述，下列何者正確？|被害人因不知犯人，故無法提出告訴|0
54|承上題，車輛破壞乃屬財物毀損，係告訴乃論之罪。關於被害人報案與偵查的敘述，下列何者正確？|被害人報案之性質等同於提出告訴|0
55|廠商甲因貨品交易，與乙發生糾紛，認乙涉嫌詐欺，遂委任告訴代理人丙向檢察官提出告訴。檢察官偵查終結，認被告乙犯罪嫌疑不足，為不起訴處分，並分別將不起訴處分書送達於告訴人甲、告訴代理人丙及被告乙。惟當時甲至國外出差，出國前曾囑託告訴代理人丙謂倘檢察官為不起訴，務必聲請再議。但丙因業務繁忙，竟忘記於再議期間內提出聲請。告訴人甲返國後，得否依法聲請回復原狀，並為再議之聲請？|可。告訴人甲出國有正當事由，不受告訴代理人過失之影響，仍得依法向原檢察官聲請回復原狀|0
55|廠商甲因貨品交易，與乙發生糾紛，認乙涉嫌詐欺，遂委任告訴代理人丙向檢察官提出告訴。檢察官偵查終結，認被告乙犯罪嫌疑不足，為不起訴處分，並分別將不起訴處分書送達於告訴人甲、告訴代理人丙及被告乙。惟當時甲至國外出差，出國前曾囑託告訴代理人丙謂倘檢察官為不起訴，務必聲請再議。但丙因業務繁忙，竟忘記於再議期間內提出聲請。告訴人甲返國後，得否依法聲請回復原狀，並為再議之聲請？|可。告訴人甲出國有正當事由，不受告訴代理人過失之影響，仍得依法向上級檢察署檢察長聲請回復原狀|0
55|廠商甲因貨品交易，與乙發生糾紛，認乙涉嫌詐欺，遂委任告訴代理人丙向檢察官提出告訴。檢察官偵查終結，認被告乙犯罪嫌疑不足，為不起訴處分，並分別將不起訴處分書送達於告訴人甲、告訴代理人丙及被告乙。惟當時甲至國外出差，出國前曾囑託告訴代理人丙謂倘檢察官為不起訴，務必聲請再議。但丙因業務繁忙，竟忘記於再議期間內提出聲請。告訴人甲返國後，得否依法聲請回復原狀，並為再議之聲請？|否。遲誤聲請再議之期間，不適用回復原狀之救濟|0
55|廠商甲因貨品交易，與乙發生糾紛，認乙涉嫌詐欺，遂委任告訴代理人丙向檢察官提出告訴。檢察官偵查終結，認被告乙犯罪嫌疑不足，為不起訴處分，並分別將不起訴處分書送達於告訴人甲、告訴代理人丙及被告乙。惟當時甲至國外出差，出國前曾囑託告訴代理人丙謂倘檢察官為不起訴，務必聲請再議。但丙因業務繁忙，竟忘記於再議期間內提出聲請。告訴人甲返國後，得否依法聲請回復原狀，並為再議之聲請？|否。告訴代理人丙之過失，視為甲本人之過失，甲不得聲請回復原狀|1
56|甲涉嫌在公園傷害乙，經乙向派出所員警提出告訴後，隔日員警偕同乙前往該公園巡查，乙突見甲在公園內遊蕩，於是大叫：「就是他、就是他！」，下列程序之進行，何者正確？|員警得以現行犯逮捕甲|0
56|甲涉嫌在公園傷害乙，經乙向派出所員警提出告訴後，隔日員警偕同乙前往該公園巡查，乙突見甲在公園內遊蕩，於是大叫：「就是他、就是他！」，下列程序之進行，何者正確？|若員警上前盤問，經甲同意後隨即到派出所說明案情。甲在派出所自白犯行，員警應立即解送至該管檢察官|0
56|甲涉嫌在公園傷害乙，經乙向派出所員警提出告訴後，隔日員警偕同乙前往該公園巡查，乙突見甲在公園內遊蕩，於是大叫：「就是他、就是他！」，下列程序之進行，何者正確？|若員警上前盤問，經甲同意後隨即到派出所說明案情。甲在派出所自白犯行，但不同意至地方法院檢察署向檢察官說明案情，員警得立即加以逮捕，並解送至地方法院檢察署|0
56|甲涉嫌在公園傷害乙，經乙向派出所員警提出告訴後，隔日員警偕同乙前往該公園巡查，乙突見甲在公園內遊蕩，於是大叫：「就是他、就是他！」，下列程序之進行，何者正確？|若員警上前盤問，經甲同意後隨即到派出所說明案情，且亦同意至地方法院檢察署向檢察官說明案情。經檢察官訊問後，認為有羈押之必要，依法應先加以逮捕，才能向法院聲請羈押|1
57|甲乙為鄰居，常為細故口角，某日甲見乙換新車一部，乃持美工刀用力刻劃乙之座車外表，致烤漆及車門有所損傷，甲毀損乙座車之行為遭巷口攝影機全程拍下，乃被檢察官聲請簡易判決處刑。乙隨即向檢察官表示：希望甲道歉、承諾爾後不得再有言語或行動上對乙之傷害行為，且負責將座車外觀回復原狀。此時，檢察官得為下列何種處分？|經法院同意後與被告協商，經當事人雙方合意且被告認罪後得聲請法院為協商判決|1
57|甲乙為鄰居，常為細故口角，某日甲見乙換新車一部，乃持美工刀用力刻劃乙之座車外表，致烤漆及車門有所損傷，甲毀損乙座車之行為遭巷口攝影機全程拍下，乃被檢察官聲請簡易判決處刑。乙隨即向檢察官表示：希望甲道歉、承諾爾後不得再有言語或行動上對乙之傷害行為，且負責將座車外觀回復原狀。此時，檢察官得為下列何種處分？|要求兩造和解，並撤回簡易判決處刑之聲請|0
57|甲乙為鄰居，常為細故口角，某日甲見乙換新車一部，乃持美工刀用力刻劃乙之座車外表，致烤漆及車門有所損傷，甲毀損乙座車之行為遭巷口攝影機全程拍下，乃被檢察官聲請簡易判決處刑。乙隨即向檢察官表示：希望甲道歉、承諾爾後不得再有言語或行動上對乙之傷害行為，且負責將座車外觀回復原狀。此時，檢察官得為下列何種處分？|經法院同意且甲為認罪之自白後，為緩起訴之處分|0
57|甲乙為鄰居，常為細故口角，某日甲見乙換新車一部，乃持美工刀用力刻劃乙之座車外表，致烤漆及車門有所損傷，甲毀損乙座車之行為遭巷口攝影機全程拍下，乃被檢察官聲請簡易判決處刑。乙隨即向檢察官表示：希望甲道歉、承諾爾後不得再有言語或行動上對乙之傷害行為，且負責將座車外觀回復原狀。此時，檢察官得為下列何種處分？|要求乙撤回告訴，並對甲為不起訴處分|0
58|甲撞見乙毆打丙，甲予以制止，並將乙扭送至警察局。於警察局，丙表明欲對乙提起告訴。乙自知理虧，當場向丙道歉，丙即表明撤回告訴，不再追究。於警詢後，警察擬將乙移送至地方法院檢察署接受檢察官之訊問。下列敘述，何者正確？|甲之逮捕違法，因為傷害僅屬輕微犯罪，施以逮捕此等侵害人身自由之強制處分，並不合比例原則，故甲之逮捕應屬不合法|0
58|甲撞見乙毆打丙，甲予以制止，並將乙扭送至警察局。於警察局，丙表明欲對乙提起告訴。乙自知理虧，當場向丙道歉，丙即表明撤回告訴，不再追究。於警詢後，警察擬將乙移送至地方法院檢察署接受檢察官之訊問。下列敘述，何者正確？|警察得直接釋放乙，因為丙已表明原諒乙，撤回告訴，再將其解送至地方法院檢察署，並無任何偵查上的實益可言|0
58|甲撞見乙毆打丙，甲予以制止，並將乙扭送至警察局。於警察局，丙表明欲對乙提起告訴。乙自知理虧，當場向丙道歉，丙即表明撤回告訴，不再追究。於警詢後，警察擬將乙移送至地方法院檢察署接受檢察官之訊問。下列敘述，何者正確？|警察應將乙解送至地方法院檢察署，接受檢察官之訊問，但經檢察官之許可者，警察得不解送，直接予以釋放|1
58|甲撞見乙毆打丙，甲予以制止，並將乙扭送至警察局。於警察局，丙表明欲對乙提起告訴。乙自知理虧，當場向丙道歉，丙即表明撤回告訴，不再追究。於警詢後，警察擬將乙移送至地方法院檢察署接受檢察官之訊問。下列敘述，何者正確？|即便丙已表明不再追究，警察仍須將乙解送至地方法院檢察署，接受檢察官之訊問，檢察長始有權限決定是否釋放受拘提或逮捕之現行犯|0
59|警察巡邏時查獲販毒的甲，甲稱自己只是送貨的，毒品是乙的。警察遂聲請搜索票至乙住處搜索，除發現毒品外，另於乙的床下發現一把手槍，因手槍非屬搜索票記載應扣押之物。關於手槍之扣押，下列敘述，何者正確？|對於搜索票未記載為應扣押之物，不得扣押|0
59|警察巡邏時查獲販毒的甲，甲稱自己只是送貨的，毒品是乙的。警察遂聲請搜索票至乙住處搜索，除發現毒品外，另於乙的床下發現一把手槍，因手槍非屬搜索票記載應扣押之物。關於手槍之扣押，下列敘述，何者正確？|手槍是另案應扣押之物，但不得扣押|0
59|警察巡邏時查獲販毒的甲，甲稱自己只是送貨的，毒品是乙的。警察遂聲請搜索票至乙住處搜索，除發現毒品外，另於乙的床下發現一把手槍，因手槍非屬搜索票記載應扣押之物。關於手槍之扣押，下列敘述，何者正確？|只有檢察官親自執行搜索時才可以扣押|0
59|警察巡邏時查獲販毒的甲，甲稱自己只是送貨的，毒品是乙的。警察遂聲請搜索票至乙住處搜索，除發現毒品外，另於乙的床下發現一把手槍，因手槍非屬搜索票記載應扣押之物。關於手槍之扣押，下列敘述，何者正確？|可以扣押手槍，但須事後陳報該管檢察署檢察官及法院，由法院為事後審查|1
60|甲散播乙和丙正在熱戀的訊息，乙認為侵犯其隱私而對甲提出告訴。檢察官未經調查相關證據，就對甲為不起訴處分。乙聲請再議被以再議逾期不合法而駁回。試問下列敘述，何者正確？|根據刑事訴訟法規定，乙聲請再議且被駁回時，乙都可以聲請交付審判，以糾正不起訴處分之錯誤|0
60|甲散播乙和丙正在熱戀的訊息，乙認為侵犯其隱私而對甲提出告訴。檢察官未經調查相關證據，就對甲為不起訴處分。乙聲請再議被以再議逾期不合法而駁回。試問下列敘述，何者正確？|乙不得聲請交付審判，因為交付審判只針對不合法之緩起訴處分|0
60|甲散播乙和丙正在熱戀的訊息，乙認為侵犯其隱私而對甲提出告訴。檢察官未經調查相關證據，就對甲為不起訴處分。乙聲請再議被以再議逾期不合法而駁回。試問下列敘述，何者正確？|乙得聲請交付審判，因為交付審判就是要糾正所有錯誤之處分，包括不起訴處分、緩起訴處分及撤銷緩起訴之處分|0
60|甲散播乙和丙正在熱戀的訊息，乙認為侵犯其隱私而對甲提出告訴。檢察官未經調查相關證據，就對甲為不起訴處分。乙聲請再議被以再議逾期不合法而駁回。試問下列敘述，何者正確？|根據刑事訴訟法規定，不得聲請交付審判，因為未在合法期間內聲請再議，等同未聲請再議，且目前實務上對不合法再議均以公函回覆，並未製作處分書，故不得聲請交付審判|1
61|甲法官於家居期間，因投遞掛號信件細故，與郵務士發生爭執，公然辱罵郵務士「混蛋」、「王八蛋」等語。甲是否違反法官倫理？|此非法官執行職務行為，無涉對司法信譽之傷害，不違反法官倫理|0
61|甲法官於家居期間，因投遞掛號信件細故，與郵務士發生爭執，公然辱罵郵務士「混蛋」、「王八蛋」等語。甲是否違反法官倫理？|只要甲不表明其為法官身分，即無涉對司法信譽之傷害，不違反法官倫理|0
61|甲法官於家居期間，因投遞掛號信件細故，與郵務士發生爭執，公然辱罵郵務士「混蛋」、「王八蛋」等語。甲是否違反法官倫理？|法官應保持高尚品格、維護司法信譽，公然辱罵之舉當然違反法官倫理|1
61|甲法官於家居期間，因投遞掛號信件細故，與郵務士發生爭執，公然辱罵郵務士「混蛋」、「王八蛋」等語。甲是否違反法官倫理？|公然辱罵行為，須待有罪判刑確定，始得認定違反法官倫理|0
62|關於檢察官應有之法律倫理敘述，下列何者錯誤？|檢察官行使職權時，應嚴守正當法律程序，不可為了要破案，不擇手段|0
62|關於檢察官應有之法律倫理敘述，下列何者錯誤？|檢察官應廉潔自持，絕對不可買賣股票，以免受到社會訾議|1
62|關於檢察官應有之法律倫理敘述，下列何者錯誤？|檢察官除非辦案需要，不應涉足有女侍陪酒之酒廊、夜店等類似場所|0
62|關於檢察官應有之法律倫理敘述，下列何者錯誤？|檢察官係執法人員，應保持客觀中立，不得參加任何政治團體之活動|0
63|下列情形，何者不構成法官受懲戒之事由？|於上班時間召妓|0
63|下列情形，何者不構成法官受懲戒之事由？|經營古董交易|0
63|下列情形，何者不構成法官受懲戒之事由？|經常至非法賭場賭博|0
63|下列情形，何者不構成法官受懲戒之事由？|參與法官自組之高爾夫球隊|1
64|下列法官之行為，何者違反法官倫理？|在某政黨推舉之候選人的政見發表會場人群中旁聽|0
64|下列法官之行為，何者違反法官倫理？|在某公職候選人之競選活動中上台演講|1
64|下列法官之行為，何者違反法官倫理？|小額捐款給數個在野政黨|0
64|下列法官之行為，何者違反法官倫理？|在選舉時，私下表示自己支持某政黨|0
65|專業倫理和一般倫理常產生衝突，以律師為例，為了當事人的利益，律師也許必須從事一些違反一般道德、但卻不是違法的行為。學者稱專業倫理和一般倫理存在一種道德差距（moral distance），針對這個問題，以下那一種敘述較為可信？|為了避免專業道德和一般道德的衝突，應該取消專業倫理的概念，因為不論從事何種專業，任何人都是人|0
65|專業倫理和一般倫理常產生衝突，以律師為例，為了當事人的利益，律師也許必須從事一些違反一般道德、但卻不是違法的行為。學者稱專業倫理和一般倫理存在一種道德差距（moral distance），針對這個問題，以下那一種敘述較為可信？|律師為了當事人利益，應該完全放棄個人道德，而以律師倫理作為唯一的行為依據|0
65|專業倫理和一般倫理常產生衝突，以律師為例，為了當事人的利益，律師也許必須從事一些違反一般道德、但卻不是違法的行為。學者稱專業倫理和一般倫理存在一種道德差距（moral distance），針對這個問題，以下那一種敘述較為可信？|儘管個人道德可能會和專業道德產生衝突，但是站在社會分工的角度，當這兩種道德產生衝突時，專業道德常常應該優先於一般道德|1
65|專業倫理和一般倫理常產生衝突，以律師為例，為了當事人的利益，律師也許必須從事一些違反一般道德、但卻不是違法的行為。學者稱專業倫理和一般倫理存在一種道德差距（moral distance），針對這個問題，以下那一種敘述較為可信？|專業人員應該訓練自己成為雙重人格，面對工作時遵守專業倫理，而回到日常生活則依據一般倫理|0
66|下列何一行為，未違背法官倫理規範之要求？|法官甲在轄區之A銀行有1年期定期存款一筆，於存款期間受理A銀行之訴訟案件，並未終止其存款，且於定期存款期間屆至時，受領原約定之利息|1
66|下列何一行為，未違背法官倫理規範之要求？|法官乙雖經常向擔任律師之大學同學丙、丁借款購買基金及投資不動產，但均給付適當之利息及遵期還款，亦未就其承辦之案件給予丙、丁特別之對待，或為其關說|0
66|下列何一行為，未違背法官倫理規範之要求？|法官戊明知B建設公司董事長為其審理之詐欺案件之被告，見B建設公司在某森林公園旁起造銷售之房屋一批甚合其家庭之需求，以通常交易價格，向B建設公司購入其中一戶|0
66|下列何一行為，未違背法官倫理規範之要求？|法官辛平易近人，遇熟識之律師至法院開庭，均邀請至其辦公室泡茶聊天，並藉此機會商討案情|0
67|關於律師倫理規範，下列敘述何者正確？|律師倫理規範未經法律授權制定，其不得作為懲戒律師之法依據|0
67|關於律師倫理規範，下列敘述何者正確？|律師倫理規範中關於謹言慎行條款，若違反情節重大，亦得作為懲戒事由|1
67|關於律師倫理規範，下列敘述何者正確？|律師倫理規範係由法務部所制定|0
67|關於律師倫理規範，下列敘述何者正確？|所有律師倫理規範條文均應認為具有民法第184條第2項所稱「保護他人之法律」之意義|0
68|關於律師之利益衝突，下列敘述，何者正確？|甲律師係乙公司之法律顧問，接受乙公司諮詢關於雇員丙之解僱事件，其後甲在乙公司不同意之下，仍可接受丙委任承辦丙與乙公司間關於該解僱事件訴訟之代理人|0
68|關於律師之利益衝突，下列敘述，何者正確？|甲律師原在某地方法院檢察署充當檢察官，曾承辦被告乙遭其妻丙提起通姦告訴案件之偵查及起訴，於辭職後充當律師時，甲可接受乙之委任處理乙與其妻丙因該通姦事由而訴請離婚之事件|0
68|關於律師之利益衝突，下列敘述，何者正確？|甲妻因乙夫家庭暴力行為，向某法院聲請發給通常保護令，乙夫爭執曾有施暴行為，在此程序中，丙律師得因甲及乙之同意，及其符合費用儉省原則，而同時接受甲及乙委任充當代理人|0
68|關於律師之利益衝突，下列敘述，何者正確？|在裁判分割共有物之訴訟事件，若各共有人對於應有部分及分割方案互有爭執，即使各共有人同意，甲律師亦不得同時接受數共有人之共同委任|1
69|甲律師因為經濟不景氣而案源減少，收入銳減，於是希望設法開拓案源與業務。下列各種開拓案源與業務的方法，何者不違反律師倫理？|參加律師公會提供民眾的公益法律服務，順便介紹當事人日後來找自己接案|0
69|甲律師因為經濟不景氣而案源減少，收入銳減，於是希望設法開拓案源與業務。下列各種開拓案源與業務的方法，何者不違反律師倫理？|拜託擔任法院書記官的好友，介紹沒有律師代理的當事人來找自己接案|0
69|甲律師因為經濟不景氣而案源減少，收入銳減，於是希望設法開拓案源與業務。下列各種開拓案源與業務的方法，何者不違反律師倫理？|聘僱業務人員來開拓及尋找案源|0
69|甲律師因為經濟不景氣而案源減少，收入銳減，於是希望設法開拓案源與業務。下列各種開拓案源與業務的方法，何者不違反律師倫理？|在網際網路上設置事務所網站，提供律師學歷、專長及連絡方式等資料|1
70|律師甲為臺北律師公會會員，A公司擬委任甲為其在桃園地方法院民事事件之訴訟代理人，但礙於甲並非桃園律師公會之會員，乃協議由A公司聘請甲為本件提供法律意見並代寫訴狀，由A公司之員工自行至桃園地方法院開庭。問甲有無違反律師倫理規範？|不違反，因甲未受委任為訴訟代理人，且未至桃園地方法院開庭，不屬在桃園地方法院執行職務|1
70|律師甲為臺北律師公會會員，A公司擬委任甲為其在桃園地方法院民事事件之訴訟代理人，但礙於甲並非桃園律師公會之會員，乃協議由A公司聘請甲為本件提供法律意見並代寫訴狀，由A公司之員工自行至桃園地方法院開庭。問甲有無違反律師倫理規範？|違反，因甲代寫書狀且該書狀係遞送至桃園地方法院，已實質構成在桃園地方法院執行職務|0
70|律師甲為臺北律師公會會員，A公司擬委任甲為其在桃園地方法院民事事件之訴訟代理人，但礙於甲並非桃園律師公會之會員，乃協議由A公司聘請甲為本件提供法律意見並代寫訴狀，由A公司之員工自行至桃園地方法院開庭。問甲有無違反律師倫理規範？|不違反，因為律師倫理規範並未禁止律師在未加入律師公會之地區執行職務|0
70|律師甲為臺北律師公會會員，A公司擬委任甲為其在桃園地方法院民事事件之訴訟代理人，但礙於甲並非桃園律師公會之會員，乃協議由A公司聘請甲為本件提供法律意見並代寫訴狀，由A公司之員工自行至桃園地方法院開庭。問甲有無違反律師倫理規範？|違反，因甲不應代寫書狀，而交由他人開庭使用|0
71|Y律師事務所共有律師50人，甲、乙皆為該事務所之受僱律師。請問下列何種情形，未違反律師法及律師倫理規範？|甲律師曾為夫妻A、B之兩願離婚之見證人，後來A、B因離婚協議之約定事項發生爭議，乙律師代理A向B提起民事訴訟|1
71|Y律師事務所共有律師50人，甲、乙皆為該事務所之受僱律師。請問下列何種情形，未違反律師法及律師倫理規範？|甲任職律師前擔任檢察官，其於檢察官任內曾以傷害罪起訴被告C，甲受僱於Y事務所任職律師之後，接受C委任，就該案件之上訴擔任辯護人|0
71|Y律師事務所共有律師50人，甲、乙皆為該事務所之受僱律師。請問下列何種情形，未違反律師法及律師倫理規範？|甲律師為國防部關於軍品採購契約事件之法律顧問，廠商D因軍品採購契約與國防部涉訟，乙律師接受D委任為其訴訟代理人|0
71|Y律師事務所共有律師50人，甲、乙皆為該事務所之受僱律師。請問下列何種情形，未違反律師法及律師倫理規範？|甲律師之妻丙為檢察官，丙以過失致死罪起訴E，但甲未參與該案件，亦未自該案件直接或間接獲取任何報酬，乙律師接受E之委任擔任其辯護人|1
72|檢察官主導刑事案件偵辦，熟知刑事訴訟程序，檢察官下列那一項行為，不違反檢察官倫理？|前往大學專題演講，講授刑案常見之偵查程序，推廣法治教育|1
72|檢察官主導刑事案件偵辦，熟知刑事訴訟程序，檢察官下列那一項行為，不違反檢察官倫理？|親戚涉嫌刑案遭受偵查時，教導其如何應訊，以避免因串證之虞，遭檢察官聲請羈押|0
72|檢察官主導刑事案件偵辦，熟知刑事訴訟程序，檢察官下列那一項行為，不違反檢察官倫理？|配偶為律師，在家閒聊時，告訴配偶其承辦中案件之案情，請配偶提供下一步驟之建議|0
72|檢察官主導刑事案件偵辦，熟知刑事訴訟程序，檢察官下列那一項行為，不違反檢察官倫理？|配偶為律師，受客戶諮詢如何面對刑事調查，在家代配偶撰寫律師法律意見書|0
73|下列何一行為，未違背法律倫理規範之要求？|審判長於審理程序中，禁止當事人主張非因不可歸責之事由而未於準備程序主張之事項|1
73|下列何一行為，未違背法律倫理規範之要求？|律師為維護其當事人之利益，於庭前指導證人就不利於其當事人之事項，答以不記得或忘記了；但未編造不實情節，囑咐證人據以陳述|0
73|下列何一行為，未違背法律倫理規範之要求？|檢察官為達打擊不法、追訴犯罪之目的，不將有利於被告之事證開示或於起訴時連同其他卷證一併移送法院|0
73|下列何一行為，未違背法律倫理規範之要求？|律師應其當事人之要求，採行拖延訴訟之策略，拒絕協助法院促進訴訟之進行，以使其當事人有時間繼續經營事業、安頓家人|0
74|由律師倫理之觀點檢視，以下敘述何者正確？|律師接受事件之委託後，應聽從當事人之指示執行職務，明知當事人提出之證據出於偽造，亦不得拒絕|0
74|由律師倫理之觀點檢視，以下敘述何者正確？|律師由委任人處知悉之秘密，於避免或減輕因委任人之犯罪意圖及計畫或已完成之犯罪行為之延續可能造成他人財產上之重大損害所必要之範圍內，得加以揭露|1
74|由律師倫理之觀點檢視，以下敘述何者正確？|律師得協助其當事人使證人於受傳喚時不出庭作證，或使證人出庭作證時不為真實之陳述|0
74|由律師倫理之觀點檢視，以下敘述何者正確？|律師不得就受任事件收取任何後酬，但得就家事、刑事案件或少年事件之結果約定後酬|0
75|下列敘述，何者由法律倫理之角度觀之，顯然不當？|法官從事職務外之行為或活動，須嚴格掩飾自己之名銜或職務，俾免遭物議|1
75|下列敘述，何者由法律倫理之角度觀之，顯然不當？|法官應避免一切應酬與交往，以確保執行職務之純潔無私|1
75|下列敘述，何者由法律倫理之角度觀之，顯然不當？|法官於所承辦之案件，不得收受任何餽贈。至無關承辦案件之餽贈，雖無收受之限制，惟以低調、審慎為宜，勿炫耀、招搖|1
75|下列敘述，何者由法律倫理之角度觀之，顯然不當？|法官經常與律師交際應酬|1




















































































































































































































































































