Sequence|Question|Options|Answer
64|關於法院得不受當事人聲明所拘束而為裁判之事項，下列選項何者為全部正確？|④於撤銷婚姻之訴，合併起訴請求返還財物，關於返還財物之聲明|0
65|出賣人甲與買受人乙訂有買賣 A 車之契約，甲交付於乙之 A 車具有設計上之重大瑕疵，導致乙於駕駛時受有人身方面之損害，乙因而對甲提起侵權行為損害賠償之訴，乙於聲明中表明其請求額至少新臺幣 30 萬元，下列選項之敘述何者全部錯誤？|①法院應曉諭乙尚可能主張該契約上加害給付損害賠償請求權之情事|0
65|出賣人甲與買受人乙訂有買賣 A 車之契約，甲交付於乙之 A 車具有設計上之重大瑕疵，導致乙於駕駛時受有人身方面之損害，乙因而對甲提起侵權行為損害賠償之訴，乙於聲明中表明其請求額至少新臺幣 30 萬元，下列選項之敘述何者全部錯誤？|②本訴訟事件應適用通常訴訟程序|1
65|出賣人甲與買受人乙訂有買賣 A 車之契約，甲交付於乙之 A 車具有設計上之重大瑕疵，導致乙於駕駛時受有人身方面之損害，乙因而對甲提起侵權行為損害賠償之訴，乙於聲明中表明其請求額至少新臺幣 30 萬元，下列選項之敘述何者全部錯誤？|③經本案審理後，法院告以乙所受之損害為 40 萬元，乙卻不補充其聲明，法院可逕判決命甲給付乙 40 萬元|1
65|出賣人甲與買受人乙訂有買賣 A 車之契約，甲交付於乙之 A 車具有設計上之重大瑕疵，導致乙於駕駛時受有人身方面之損害，乙因而對甲提起侵權行為損害賠償之訴，乙於聲明中表明其請求額至少新臺幣 30 萬元，下列選項之敘述何者全部錯誤？|④如乙已證明受有損害但不能證明其數額，法院應審酌一切情況，依所得心證定其數額|0
66|甲起訴主張乙於某日打傷甲致其損失新臺幣 200 萬元，為此起訴請求賠償，在審理中，兩造爭執甲受有損失，而應行鑑定。問：關於此訴訟，下列敘述，何者正確？|甲之起訴尚未表明訴訟標的|0
66|甲起訴主張乙於某日打傷甲致其損失新臺幣 200 萬元，為此起訴請求賠償，在審理中，兩造爭執甲受有損失，而應行鑑定。問：關於此訴訟，下列敘述，何者正確？|在證據調查程序中，如甲、乙二人合意以丙為鑑定人時，法院原則上應受此一合意之拘束|1
66|甲起訴主張乙於某日打傷甲致其損失新臺幣 200 萬元，為此起訴請求賠償，在審理中，兩造爭執甲受有損失，而應行鑑定。問：關於此訴訟，下列敘述，何者正確？|若經兩造合意，法院得不調查證據而逕審酌所有情形而為衡平裁判|0
66|甲起訴主張乙於某日打傷甲致其損失新臺幣 200 萬元，為此起訴請求賠償，在審理中，兩造爭執甲受有損失，而應行鑑定。問：關於此訴訟，下列敘述，何者正確？|若甲乙二人在訴訟外成立乙願給付甲 60 萬元之和解契約，此時法院應認甲之訴訟不合法，而以裁定駁回之|0
67|甲起訴將乙列為被告，請求法院判決命乙應給付甲新臺幣 300 萬元，其所陳述之事實理由略如下：乙已積欠甲 300 萬元長達四、五年，屢次催討，乙均藉口拖延。欠錢還錢，天經地義，請法院主持公道（以下稱此為「前訴訟」）。於前訴訟繫屬中，甲又起訴請求乙應給付甲 300 萬元（以下稱此為「後訴訟」）。下列選項之敘述，何者正確？|前訴訟之請求金額具體明確，訴訟標的應已特定，合乎起訴之要件|0
67|甲起訴將乙列為被告，請求法院判決命乙應給付甲新臺幣 300 萬元，其所陳述之事實理由略如下：乙已積欠甲 300 萬元長達四、五年，屢次催討，乙均藉口拖延。欠錢還錢，天經地義，請法院主持公道（以下稱此為「前訴訟」）。於前訴訟繫屬中，甲又起訴請求乙應給付甲 300 萬元（以下稱此為「後訴訟」）。下列選項之敘述，何者正確？|根據言詞審理主義，原告起訴無須表明訴訟標的|0
67|甲起訴將乙列為被告，請求法院判決命乙應給付甲新臺幣 300 萬元，其所陳述之事實理由略如下：乙已積欠甲 300 萬元長達四、五年，屢次催討，乙均藉口拖延。欠錢還錢，天經地義，請法院主持公道（以下稱此為「前訴訟」）。於前訴訟繫屬中，甲又起訴請求乙應給付甲 300 萬元（以下稱此為「後訴訟」）。下列選項之敘述，何者正確？|前訴訟與後訴訟之請求金額相同，故為同一事件，後訴訟一概不合法|0
67|甲起訴將乙列為被告，請求法院判決命乙應給付甲新臺幣 300 萬元，其所陳述之事實理由略如下：乙已積欠甲 300 萬元長達四、五年，屢次催討，乙均藉口拖延。欠錢還錢，天經地義，請法院主持公道（以下稱此為「前訴訟」）。於前訴訟繫屬中，甲又起訴請求乙應給付甲 300 萬元（以下稱此為「後訴訟」）。下列選項之敘述，何者正確？|前訴訟之訴訟標的尚未特定，法院應予以闡明，促原告表明訴訟標的及其原因事實|1
68|關於民事法院裁判之效力，下列敘述，何者正確？|法院就形成之訴所為之確定終局判決均有形成力|0
68|關於民事法院裁判之效力，下列敘述，何者正確？|法院就給付之訴所為之確定終局判決均有執行力|0
68|關於民事法院裁判之效力，下列敘述，何者正確？|法院就訴訟標的所為之確定終局判決有既判力|1
68|關於民事法院裁判之效力，下列敘述，何者正確？|對於訴或上訴，法院以其不合法，所為駁回之裁判，均有既判力|0
69|甲列乙為被告，起訴主張 A 物為甲所有，遭乙無權占有，為此本於所有人地位，聲明求為判決命乙返還 A 物予甲，下列何選項之敘述為全部正確？|①甲就「A 物為甲所有之事實」負舉證責任|1
69|甲列乙為被告，起訴主張 A 物為甲所有，遭乙無權占有，為此本於所有人地位，聲明求為判決命乙返還 A 物予甲，下列何選項之敘述為全部正確？|②乙就「A 物非甲所有之事實」負舉證責任|0
69|甲列乙為被告，起訴主張 A 物為甲所有，遭乙無權占有，為此本於所有人地位，聲明求為判決命乙返還 A 物予甲，下列何選項之敘述為全部正確？|③甲就「乙占有 A 物係無權占有之事實」負舉證責任|0
69|甲列乙為被告，起訴主張 A 物為甲所有，遭乙無權占有，為此本於所有人地位，聲明求為判決命乙返還 A 物予甲，下列何選項之敘述為全部正確？|④乙就「乙占有 A 物係有權占有之事實」負舉證責任|1
70|甲對乙起訴，聲明求為判決命乙給付甲新臺幣 50 萬元，主張乙於某日向甲借款 2000 萬元，積欠利息 50 萬元，請求乙清償利息債務。下列選項之敘述，何者全部正確？|①本件甲得以言詞起訴|1
70|甲對乙起訴，聲明求為判決命乙給付甲新臺幣 50 萬元，主張乙於某日向甲借款 2000 萬元，積欠利息 50 萬元，請求乙清償利息債務。下列選項之敘述，何者全部正確？|②本件甲、乙得合意適用小額訴訟程序|1
70|甲對乙起訴，聲明求為判決命乙給付甲新臺幣 50 萬元，主張乙於某日向甲借款 2000 萬元，積欠利息 50 萬元，請求乙清償利息債務。下列選項之敘述，何者全部正確？|③甲於第一審程序追加依借款返還請求權請求，聲明求為判決命乙再給付 2000 萬元。第一審法院應以甲追加之訴不合法為由，裁定駁回甲追加之訴|0
70|甲對乙起訴，聲明求為判決命乙給付甲新臺幣 50 萬元，主張乙於某日向甲借款 2000 萬元，積欠利息 50 萬元，請求乙清償利息債務。下列選項之敘述，何者全部正確？|④甲於第二審程序中追加依借款返還請求權請求，聲明求為判決命乙再給付 2000 萬元。第二審法院應以甲追加之訴不合法為由，裁定駁回甲追加之訴|1
71|關於訴訟上和解，依現行民事訴訟法之規定，下列選項之敘述，何者全部錯誤？|①當事人與第三人成立訴訟上和解之情形，如該和解有無效或得撤銷之原因，第三人不得向法院請求繼續審判|0
71|關於訴訟上和解，依現行民事訴訟法之規定，下列選項之敘述，何者全部錯誤？|②當事人有和解之望，而一造到場困難，法院得依職權提出和解方案|0
71|關於訴訟上和解，依現行民事訴訟法之規定，下列選項之敘述，何者全部錯誤？|③訴訟上和解有契約解除之原因時，當事人得向法院請求繼續審判|1
71|關於訴訟上和解，依現行民事訴訟法之規定，下列選項之敘述，何者全部錯誤？|④當事人和解意思甚近者，法院得逕依職權提出和解方案，並於送達兩造當事人後發生效力|1
72|甲起訴主張乙於某日向其借款新臺幣 500 萬元，問：下列選項之敘述，何者全部正確？|①在言詞辯論中，對甲所主張有交付該款項之事實，乙表示「沒錯」，則應發生擬制自認之效果|0
72|甲起訴主張乙於某日向其借款新臺幣 500 萬元，問：下列選項之敘述，何者全部正確？|②在言詞辯論中，甲得不表明文書為乙執有之事實，逕請求法院命乙提出借款收據影本|0
72|甲起訴主張乙於某日向其借款新臺幣 500 萬元，問：下列選項之敘述，何者全部正確？|③在言詞辯論中，乙表示願意如數給付原告之請求，則法院可為甲勝訴之認諾判決|1
72|甲起訴主張乙於某日向其借款新臺幣 500 萬元，問：下列選項之敘述，何者全部正確？|④在言詞辯論中，對甲所主張之事實，乙未表示意見，經法院認為係擬制自認而判決後，在第二審，乙仍有追復對之爭執之可能|1
73|甲起訴主張乙醫師在其診所經甲掛號看診後，於治療其腿傷時有醫療疏失，造成甲左腿殘障而無法正常行走，依侵權行為之規定，請求判決乙應賠償甲新臺幣 100 萬元。問：下列選項之敘述，何者為全部正確？|①此事件於起訴前應先經法院調解|1
73|甲起訴主張乙醫師在其診所經甲掛號看診後，於治療其腿傷時有醫療疏失，造成甲左腿殘障而無法正常行走，依侵權行為之規定，請求判決乙應賠償甲新臺幣 100 萬元。問：下列選項之敘述，何者為全部正確？|②在訴訟中，法院不得闡明甲尚得對不完全給付請求權表示意見|0
73|甲起訴主張乙醫師在其診所經甲掛號看診後，於治療其腿傷時有醫療疏失，造成甲左腿殘障而無法正常行走，依侵權行為之規定，請求判決乙應賠償甲新臺幣 100 萬元。問：下列選項之敘述，何者為全部正確？|③若甲於一審言詞辯論程序中請求追加主張不完全給付請求權，則因請求之基礎事實同一，法院應准許其追加|1
73|甲起訴主張乙醫師在其診所經甲掛號看診後，於治療其腿傷時有醫療疏失，造成甲左腿殘障而無法正常行走，依侵權行為之規定，請求判決乙應賠償甲新臺幣 100 萬元。問：下列選項之敘述，何者為全部正確？|④就有無醫療疏失之爭點事實，兩造不得合意由受命法官調查證據|0
74|法院所為下列裁判，何者並非中間判決？|被告提出時效完成及清償抗辯，法院在審理清償抗辯前，所為被告時效抗辯為無理由之判決|0
74|法院所為下列裁判，何者並非中間判決？|原告提起侵權行為損害賠償訴訟，被告對侵權事實之存在及應賠償之數額俱有爭執，法院就侵權事實存在所為之判決|0
74|法院所為下列裁判，何者並非中間判決？|原告基於所有物返還請求權訴請被告返還 A 車一輛，被告否認原告係所有人，原告主張其因買受、先占而取得 A 車之所有權。法院查明原告非因買賣取得 A 車之所有權，而是否先占則尚須進一步審理時，所為原告買受取得所有權為無理由之判決|0
74|法院所為下列裁判，何者並非中間判決？|原告丙訴請被告甲給付票款新臺幣 30 萬元、被告乙返還借款 70 萬元，法院查明乙之借款部分業已清償，甲之票款部分因甲提出原因關係抗辯尚待查明，就乙部分所為原告丙之請求為無理由之判決|1
75|下列關於第二審上訴之敘述，正確之組合為何？|①原告於判決確定前，得撤回訴之全部或一部，故第一審法院為原告敗訴判決，原告於判決確定前，仍得撤回起訴。同理，第一審敗訴之當事人提起上訴，上訴人於第二審判決後確定前，亦得撤回其上訴|0
75|下列關於第二審上訴之敘述，正確之組合為何？|②提起第二審上訴，應於上訴不變期間內，向第二審法院提出上訴狀|0
75|下列關於第二審上訴之敘述，正確之組合為何？|③第一審法院認原告請求雖有理由，惟被告抵銷抗辯亦有理由，因而為原告敗訴判決，原告提起第二審上訴，被告未聲明上訴亦未附帶上訴，第二審法院審理結果雖認原告主張之債權實際上並不存在，仍應駁回上訴|1
75|下列關於第二審上訴之敘述，正確之組合為何？|④第一審為原告一部勝訴、一部敗訴判決，原告就敗訴部分聲明捨棄上訴，被告就敗訴部分合法上訴，原告就捨棄上訴部分仍得附帶上訴|1
76|下列敘述，何者正確？|判決主文之金額與判決理由計算結果不符，原法院不得依職權裁定更正該判決主文，應循抗告程序救濟|0
76|下列敘述，何者正確？|對於受命法官所為裁定不服，應循抗告程序救濟|0
76|下列敘述，何者正確？|對於抗告法院以不合法為由駁回抗告之裁定，得再為抗告|0
76|下列敘述，何者正確？|原法院認抗告有理由者，得撤銷或變更原裁定，無庸將抗告事件送交抗告法院|1
77|甲（住彰化縣）於民國 99 年 4 月 5 日以乙（住新竹市）為被告向新竹地方法院起訴（以下簡稱前訴訟），請求法院判決乙應給付甲新臺幣 30 萬元，主張其駕車於 99 年 2 月 14 日在臺中市遭乙所駕大貨車撞及，致車輛受損等語。乙在 99 月 4 月 6 日（甲之起訴狀送達乙之前）將其住所遷往苗栗縣居住，並於 99 年 5 月 3 日以甲為被告向彰化地方法院起訴，訴請確認其與甲間關於甲主張前開交通事故所生 30 萬元損害賠償請求權不存在（以下簡稱後訴訟）。於法院審理前訴訟中，甲將其主張之債權讓與給丙，並通知乙。下列敘述，何者正確？|於甲起訴後起訴狀送達乙以前，乙將住所自新竹市遷移至苗栗縣，新竹地方法院已無管轄權，應將本事件裁定移送至有管轄權之苗栗地方法院（被告住所）或臺中地方法院（侵權行為地）審理|0
77|甲（住彰化縣）於民國 99 年 4 月 5 日以乙（住新竹市）為被告向新竹地方法院起訴（以下簡稱前訴訟），請求法院判決乙應給付甲新臺幣 30 萬元，主張其駕車於 99 年 2 月 14 日在臺中市遭乙所駕大貨車撞及，致車輛受損等語。乙在 99 月 4 月 6 日（甲之起訴狀送達乙之前）將其住所遷往苗栗縣居住，並於 99 年 5 月 3 日以甲為被告向彰化地方法院起訴，訴請確認其與甲間關於甲主張前開交通事故所生 30 萬元損害賠償請求權不存在（以下簡稱後訴訟）。於法院審理前訴訟中，甲將其主張之債權讓與給丙，並通知乙。下列敘述，何者正確？|乙所提之後訴訟（確認請求權不存在），係在前訴訴訟繫屬中所為，且就同一訴訟標的求為與前訴訟之內容可以代用之判決，雖其原告不同，但當事人相同，故乙所提之後訴訟違反民事訴訟法第 253 條規定|1
77|甲（住彰化縣）於民國 99 年 4 月 5 日以乙（住新竹市）為被告向新竹地方法院起訴（以下簡稱前訴訟），請求法院判決乙應給付甲新臺幣 30 萬元，主張其駕車於 99 年 2 月 14 日在臺中市遭乙所駕大貨車撞及，致車輛受損等語。乙在 99 月 4 月 6 日（甲之起訴狀送達乙之前）將其住所遷往苗栗縣居住，並於 99 年 5 月 3 日以甲為被告向彰化地方法院起訴，訴請確認其與甲間關於甲主張前開交通事故所生 30 萬元損害賠償請求權不存在（以下簡稱後訴訟）。於法院審理前訴訟中，甲將其主張之債權讓與給丙，並通知乙。下列敘述，何者正確？|甲於前訴訟法院審理中將損害賠償債權讓與給丙，甲已非實體權利人，法院應即將原告變更為丙，甲不得再以原告身分進行訴訟，否則其當事人為不適格|0
77|甲（住彰化縣）於民國 99 年 4 月 5 日以乙（住新竹市）為被告向新竹地方法院起訴（以下簡稱前訴訟），請求法院判決乙應給付甲新臺幣 30 萬元，主張其駕車於 99 年 2 月 14 日在臺中市遭乙所駕大貨車撞及，致車輛受損等語。乙在 99 月 4 月 6 日（甲之起訴狀送達乙之前）將其住所遷往苗栗縣居住，並於 99 年 5 月 3 日以甲為被告向彰化地方法院起訴，訴請確認其與甲間關於甲主張前開交通事故所生 30 萬元損害賠償請求權不存在（以下簡稱後訴訟）。於法院審理前訴訟中，甲將其主張之債權讓與給丙，並通知乙。下列敘述，何者正確？|法院於知悉甲將債權讓與丙之事實後，以書面將訴訟繫屬之事實通知丙，若丙受通知後未承當訴訟或為訴訟參加，將來法院就前訴訟所為判決，其既判力仍不及於丙|0
78|甲基於某買賣契約訴請乙給付價金新臺幣 250 萬元，乙遲誤言詞辯論期日兩次，惟甲發現遺漏運費及利息合計 2 萬元未為請求，乃予以追加請求並聲請一造辯論判決，法院應如何處理？|為確保乙免於受突襲性裁判，法院不得准許甲為追加請求|0
78|甲基於某買賣契約訴請乙給付價金新臺幣 250 萬元，乙遲誤言詞辯論期日兩次，惟甲發現遺漏運費及利息合計 2 萬元未為請求，乃予以追加請求並聲請一造辯論判決，法院應如何處理？|追加之請求應為乙所預見，法院得准許甲為追加並為一造辯論判決|0
78|甲基於某買賣契約訴請乙給付價金新臺幣 250 萬元，乙遲誤言詞辯論期日兩次，惟甲發現遺漏運費及利息合計 2 萬元未為請求，乃予以追加請求並聲請一造辯論判決，法院應如何處理？|為確保乙之程序利益，須將筆錄送達乙，另定言詞辯論期日|1
78|甲基於某買賣契約訴請乙給付價金新臺幣 250 萬元，乙遲誤言詞辯論期日兩次，惟甲發現遺漏運費及利息合計 2 萬元未為請求，乃予以追加請求並聲請一造辯論判決，法院應如何處理？|甲之主張違背適時提出主義之規定，應不准許其追加請求|0
79|下列敘述，何者正確？|於定暫時狀態之處分係為保全強制執行，故僅能限制債務人關於財產之處分，一律不得命為給付|0
79|下列敘述，何者正確？|於定暫時狀態之處分係為避免債務人脫產，法院為裁定前，均不應使兩造有陳述意見之機會|0
79|下列敘述，何者正確？|於定暫時狀態之處分，法院均應命提供請求金額之三分之一為擔保金|0
79|下列敘述，何者正確？|於定暫時狀態之處分被撤銷而應負損害賠償責任時，聲請人如證明其無過失者，法院得減輕其賠償金額|1
80|原告甲列乙為被告，聲明求為判決乙應給付甲新臺幣 150 萬元。事實主張略以：甲、乙於某日簽訂僱傭契約，約定由乙僱用甲從事勞務，期間 10 個月，詎甲任職半個月後，即遭乙無故解僱，甲因此受有損害，爰依僱傭契約之約定，請求乙給付違約金 150 萬元等語。下列敘述，何者錯誤？|本件訴訟於起訴前應經法院調解|0
80|原告甲列乙為被告，聲明求為判決乙應給付甲新臺幣 150 萬元。事實主張略以：甲、乙於某日簽訂僱傭契約，約定由乙僱用甲從事勞務，期間 10 個月，詎甲任職半個月後，即遭乙無故解僱，甲因此受有損害，爰依僱傭契約之約定，請求乙給付違約金 150 萬元等語。下列敘述，何者錯誤？|本件訴訟應適用通常訴訟程序|1
80|原告甲列乙為被告，聲明求為判決乙應給付甲新臺幣 150 萬元。事實主張略以：甲、乙於某日簽訂僱傭契約，約定由乙僱用甲從事勞務，期間 10 個月，詎甲任職半個月後，即遭乙無故解僱，甲因此受有損害，爰依僱傭契約之約定，請求乙給付違約金 150 萬元等語。下列敘述，何者錯誤？|當事人對於此事件之第一審判決不服，得向管轄之地方法院提起上訴|0
80|原告甲列乙為被告，聲明求為判決乙應給付甲新臺幣 150 萬元。事實主張略以：甲、乙於某日簽訂僱傭契約，約定由乙僱用甲從事勞務，期間 10 個月，詎甲任職半個月後，即遭乙無故解僱，甲因此受有損害，爰依僱傭契約之約定，請求乙給付違約金 150 萬元等語。下列敘述，何者錯誤？|當事人對於此事件之第二審判決不服，不得向最高法院提起上訴|0
