Sequence|Question|Options|Answer
52|犯罪嫌疑人甲在被逮捕，並接受警詢後，被移送至地檢署接受檢察官複訊。甲向檢察官表示欲與其委任之辯護人談話，檢察官以有事證足認有湮滅、偽造及變造證據為由，禁止其與辯護人接見。關於檢察官之禁止處分，下列敘述，何者正確？|關於被拘提或逮捕人與辯護人接見的禁止或限制，依現行刑事訴訟法，並未設有任何救濟程序，是故，即便甲不服檢察官之禁止處分，亦無任何聲明不服的方法。此為亟需修法因應之規範漏洞|0
52|犯罪嫌疑人甲在被逮捕，並接受警詢後，被移送至地檢署接受檢察官複訊。甲向檢察官表示欲與其委任之辯護人談話，檢察官以有事證足認有湮滅、偽造及變造證據為由，禁止其與辯護人接見。關於檢察官之禁止處分，下列敘述，何者正確？|依現行刑事訴訟法，檢察官僅得為暫緩接見之處分，不得禁止。是故，甲若不服檢察官之處分，得向法院提起準抗告，請求法院撤銷或變更之|1
52|犯罪嫌疑人甲在被逮捕，並接受警詢後，被移送至地檢署接受檢察官複訊。甲向檢察官表示欲與其委任之辯護人談話，檢察官以有事證足認有湮滅、偽造及變造證據為由，禁止其與辯護人接見。關於檢察官之禁止處分，下列敘述，何者正確？|依現行刑事訴訟法，檢察官僅得以勾串共犯或證人為由禁止被告與辯護人接見。是故，檢察官之禁止處分不合法，甲若不服，得向法院提起準抗告，請求法院撤銷或變更之|0
52|犯罪嫌疑人甲在被逮捕，並接受警詢後，被移送至地檢署接受檢察官複訊。甲向檢察官表示欲與其委任之辯護人談話，檢察官以有事證足認有湮滅、偽造及變造證據為由，禁止其與辯護人接見。關於檢察官之禁止處分，下列敘述，何者正確？|依現行刑事訴訟法，拘提或逮捕後犯罪嫌疑人與辯護人的接見限制，僅得由法院為之。是故，檢察官之禁止處分違法，甲得向法院提起準抗告，以為救濟|0
53|下列何種傳聞證據，依刑事訴訟法第 159 條之 4 之規定不得作為證據？|銀行之歷次存款紀錄|0
53|下列何種傳聞證據，依刑事訴訟法第 159 條之 4 之規定不得作為證據？|調查局之案件移送書|1
53|下列何種傳聞證據，依刑事訴訟法第 159 條之 4 之規定不得作為證據？|戶政機關之戶籍謄本|0
53|下列何種傳聞證據，依刑事訴訟法第 159 條之 4 之規定不得作為證據？|醫院之診斷書|0
54|根據中央氣象局資料，某天日落時間是下午 17：30，隔天日出時間是上午 6：30。在檢察官指揮下，司法警察對被告住宅進行搜索，下列情形，何者得扣押之？|①17：00 開始搜索，當天 17：25 發現應扣押物|1
54|根據中央氣象局資料，某天日落時間是下午 17：30，隔天日出時間是上午 6：30。在檢察官指揮下，司法警察對被告住宅進行搜索，下列情形，何者得扣押之？|②17：50 開始搜索，到隔天上午 7：00 發現應扣押物|0
54|根據中央氣象局資料，某天日落時間是下午 17：30，隔天日出時間是上午 6：30。在檢察官指揮下，司法警察對被告住宅進行搜索，下列情形，何者得扣押之？|③17：00 開始搜索，到隔天上午 6：00發現應扣押物|1
54|根據中央氣象局資料，某天日落時間是下午 17：30，隔天日出時間是上午 6：30。在檢察官指揮下，司法警察對被告住宅進行搜索，下列情形，何者得扣押之？|④19：00 開始搜索，到隔天上午 5：00 發現應扣押物|0
55|乙某日竊取丙的金錶，甲知道該金錶是竊取來的，甲仍寄藏了該金錶，被檢察官以寄藏贓物罪提起公訴，試問，在第一審審理期間，法院在何種情形下應停止審判？|甲犯有殺人重罪，已經檢察官起訴|0
55|乙某日竊取丙的金錶，甲知道該金錶是竊取來的，甲仍寄藏了該金錶，被檢察官以寄藏贓物罪提起公訴，試問，在第一審審理期間，法院在何種情形下應停止審判？|甲與乙是否為直系血親，還在民事庭審理中|0
55|乙某日竊取丙的金錶，甲知道該金錶是竊取來的，甲仍寄藏了該金錶，被檢察官以寄藏贓物罪提起公訴，試問，在第一審審理期間，法院在何種情形下應停止審判？|乙的竊盜罪尚未被起訴，該金錶是否為贓物根本還未確定|0
55|乙某日竊取丙的金錶，甲知道該金錶是竊取來的，甲仍寄藏了該金錶，被檢察官以寄藏贓物罪提起公訴，試問，在第一審審理期間，法院在何種情形下應停止審判？|甲患有疾病不能到庭|1
56|被告甲經法院宣示判決竊盜有罪，處有期徒刑 1 年，併宣告緩刑 3 年。之後，法官將記載無誤之判決書原本交付書記官製作正本，惟書記官於製作正本時，主文中漏未記載緩刑之諭知及其期間，即將判決書正本送達被告。被告發覺有誤，應如何救濟？|應由被告依法提起上訴，由上訴審糾正錯誤|0
56|被告甲經法院宣示判決竊盜有罪，處有期徒刑 1 年，併宣告緩刑 3 年。之後，法官將記載無誤之判決書原本交付書記官製作正本，惟書記官於製作正本時，主文中漏未記載緩刑之諭知及其期間，即將判決書正本送達被告。被告發覺有誤，應如何救濟？|應由法官重新宣示判決即可，毋庸由書記官重新製作判決書正本後，送達被告|0
56|被告甲經法院宣示判決竊盜有罪，處有期徒刑 1 年，併宣告緩刑 3 年。之後，法官將記載無誤之判決書原本交付書記官製作正本，惟書記官於製作正本時，主文中漏未記載緩刑之諭知及其期間，即將判決書正本送達被告。被告發覺有誤，應如何救濟？|應由書記官依判決書原本重新製作判決書正本後，送達被告。上訴期間重行起算|1
56|被告甲經法院宣示判決竊盜有罪，處有期徒刑 1 年，併宣告緩刑 3 年。之後，法官將記載無誤之判決書原本交付書記官製作正本，惟書記官於製作正本時，主文中漏未記載緩刑之諭知及其期間，即將判決書正本送達被告。被告發覺有誤，應如何救濟？|以經宣示之判決為主，故由書記官逕行更正已送達於被告之判決書即可|0
57|甲與乙發生口角，甲盛怒之下以拳頭毆擊乙，乙嗣後持驗傷單向檢察官提出告訴，檢察官起訴甲犯普通傷害罪，第一審法院判決甲有期徒刑 6 月併宣告緩刑，甲不服而提起上訴，檢察官則未提上訴，第二審撤銷原判決，仍論以普通傷害罪判處有期徒刑 6 月，但考量甲拒絕與乙和解，亦拒絕道歉或賠償等情事，因而不諭知緩刑。下列敘述，依現行實務見解，何者正確？|二審判決違反不利益變更禁止之規定，判決違法，甲得上訴第三審|0
57|甲與乙發生口角，甲盛怒之下以拳頭毆擊乙，乙嗣後持驗傷單向檢察官提出告訴，檢察官起訴甲犯普通傷害罪，第一審法院判決甲有期徒刑 6 月併宣告緩刑，甲不服而提起上訴，檢察官則未提上訴，第二審撤銷原判決，仍論以普通傷害罪判處有期徒刑 6 月，但考量甲拒絕與乙和解，亦拒絕道歉或賠償等情事，因而不諭知緩刑。下列敘述，依現行實務見解，何者正確？|二審判決違反不利益變更禁止之規定，判決違法，但甲僅得請求檢察總長提起非常上訴|1
57|甲與乙發生口角，甲盛怒之下以拳頭毆擊乙，乙嗣後持驗傷單向檢察官提出告訴，檢察官起訴甲犯普通傷害罪，第一審法院判決甲有期徒刑 6 月併宣告緩刑，甲不服而提起上訴，檢察官則未提上訴，第二審撤銷原判決，仍論以普通傷害罪判處有期徒刑 6 月，但考量甲拒絕與乙和解，亦拒絕道歉或賠償等情事，因而不諭知緩刑。下列敘述，依現行實務見解，何者正確？|撤銷緩刑宣告不涉及不利益變更禁止原則，二審判決合法，甲若不服，仍可指出具體理由上訴至第三審|0
57|甲與乙發生口角，甲盛怒之下以拳頭毆擊乙，乙嗣後持驗傷單向檢察官提出告訴，檢察官起訴甲犯普通傷害罪，第一審法院判決甲有期徒刑 6 月併宣告緩刑，甲不服而提起上訴，檢察官則未提上訴，第二審撤銷原判決，仍論以普通傷害罪判處有期徒刑 6 月，但考量甲拒絕與乙和解，亦拒絕道歉或賠償等情事，因而不諭知緩刑。下列敘述，依現行實務見解，何者正確？|撤銷緩刑宣告不涉及不利益變更禁止原則，二審判決合法，惟甲不得上訴|0
58|同一案件經臺北地方法院及臺中地方法院分別為有罪判決後發現其競合。臺北地方法院在 2 月 11 日訴訟繫屬，3 月 18 日判決，4 月 12 日確定；臺中地方法院在 2 月 25 日訴訟繫屬，3 月 5 日判決，4月 13 日確定。則：|應對臺中地方法院之判決提起上訴，改判不受理判決|0
58|同一案件經臺北地方法院及臺中地方法院分別為有罪判決後發現其競合。臺北地方法院在 2 月 11 日訴訟繫屬，3 月 18 日判決，4 月 12 日確定；臺中地方法院在 2 月 25 日訴訟繫屬，3 月 5 日判決，4月 13 日確定。則：|應對臺中地方法院之判決提起非常上訴，改判不受理判決|1
58|同一案件經臺北地方法院及臺中地方法院分別為有罪判決後發現其競合。臺北地方法院在 2 月 11 日訴訟繫屬，3 月 18 日判決，4 月 12 日確定；臺中地方法院在 2 月 25 日訴訟繫屬，3 月 5 日判決，4月 13 日確定。則：|應對臺北地方法院之判決提起上訴，改判不受理判決|0
58|同一案件經臺北地方法院及臺中地方法院分別為有罪判決後發現其競合。臺北地方法院在 2 月 11 日訴訟繫屬，3 月 18 日判決，4 月 12 日確定；臺中地方法院在 2 月 25 日訴訟繫屬，3 月 5 日判決，4月 13 日確定。則：|應對臺北地方法院之判決提起非常上訴，改判不受理判決|0
59|關於自訴之律師強制代理制度，下列敘述何者錯誤？|自訴代理人得為協商之聲請|1
59|關於自訴之律師強制代理制度，下列敘述何者錯誤？|自訴代理人應負舉證責任|0
59|關於自訴之律師強制代理制度，下列敘述何者錯誤？|自訴代理人得對證人進行交互詰問|0
59|關於自訴之律師強制代理制度，下列敘述何者錯誤？|自訴代理人得代自訴人聲請調查證據|0
60|甲之妹乙與丙結婚，嗣因個性不合而離婚，惟甲與丙仍維持良好的關係。某日甲前往丙住處，在丙家中遇到丙之新歡女友丁，兩人卻發生口角，丁持刀刺甲，丙在場目睹全部過程。甲經急救未死，爾後甲對丁之傷害行為委任律師戊為自訴人代理人提起自訴，於該自訴之審判中，自訴人代理人戊聲請丙為證人，下列敘述，何者正確？|丙已與甲不再有姻親關係，為發現真實，不得拒絕證言，且須具結而真實陳述|0
60|甲之妹乙與丙結婚，嗣因個性不合而離婚，惟甲與丙仍維持良好的關係。某日甲前往丙住處，在丙家中遇到丙之新歡女友丁，兩人卻發生口角，丁持刀刺甲，丙在場目睹全部過程。甲經急救未死，爾後甲對丁之傷害行為委任律師戊為自訴人代理人提起自訴，於該自訴之審判中，自訴人代理人戊聲請丙為證人，下列敘述，何者正確？|丙已與甲不再有姻親關係，為發現真實，不得拒絕證言，但無須具結|0
60|甲之妹乙與丙結婚，嗣因個性不合而離婚，惟甲與丙仍維持良好的關係。某日甲前往丙住處，在丙家中遇到丙之新歡女友丁，兩人卻發生口角，丁持刀刺甲，丙在場目睹全部過程。甲經急救未死，爾後甲對丁之傷害行為委任律師戊為自訴人代理人提起自訴，於該自訴之審判中，自訴人代理人戊聲請丙為證人，下列敘述，何者正確？|丙因為曾為自訴人甲二親等之姻親，得主張拒絕證言|1
60|甲之妹乙與丙結婚，嗣因個性不合而離婚，惟甲與丙仍維持良好的關係。某日甲前往丙住處，在丙家中遇到丙之新歡女友丁，兩人卻發生口角，丁持刀刺甲，丙在場目睹全部過程。甲經急救未死，爾後甲對丁之傷害行為委任律師戊為自訴人代理人提起自訴，於該自訴之審判中，自訴人代理人戊聲請丙為證人，下列敘述，何者正確？|法官得自由裁量丙是否得拒絕證言|0
61|關於「法律專業倫理」的基本概念，下列敘述何者錯誤？|法律專業倫理只是在談法律人個人的道德和品格|1
61|關於「法律專業倫理」的基本概念，下列敘述何者錯誤？|法律專業倫理希望探討法律專業人員應有的專業角色與工作職責|0
61|關於「法律專業倫理」的基本概念，下列敘述何者錯誤？|法律專業倫理牽涉的不僅是個人事務，而是包括群體事務與制度性的事務|0
61|關於「法律專業倫理」的基本概念，下列敘述何者錯誤？|法律人的專業義務可能同時有好幾種，有時彼此間可能會有所衝突或兩難|0
62|以下敘述，何者錯誤？|律師除於保護當事人免於輿論媒體之報導或評論所致之不當偏見所必要之範圍內，得發表平衡言論外，就受任之訴訟案件於判決確定前，不得就該案件公開或透過傳播媒體發表足以損害司法公正之言論|0
62|以下敘述，何者錯誤？|檢察官偵查犯罪應嚴守偵查不公開原則，避免不當損及當事人名譽及權益。因此檢察官於案件偵查終結前，不得就實施偵查之方向、進度、內容及所得心證等發布新聞或透漏予媒體記者|0
62|以下敘述，何者錯誤？|法官雖與其他公民同享言論自由，但為維持公眾對於司法之信賴，不得發表有違司法獨立、公正、中立之言論|0
62|以下敘述，何者錯誤？|律師應積極參與律師公會或其他機關團體所辦理之法官及檢察官評鑑。蓋律師負有督查司法機關之責任，對於貪污有據之司法人員，甚至應加以舉發，是以律師並無配合或協助法院維持司法尊嚴之義務|1
63|下列行為，何者為適當？|法官不得加入政黨或政治團體，亦不得兼任公職候選人競選辦事處之職務。但得利用下班時間為公職候選人拜票|0
63|下列行為，何者為適當？|法官仍為公民之一份子，得在辦公場所懸掛、張貼、穿戴或標示特定政黨、其他政治團體或公職候選人之旗幟、徽章或服飾|0
63|下列行為，何者為適當？|法官為維護人民對司法公正之信賴，應避免參加政治活動，且不得兼任政黨或其他政治團體之職務|1
63|下列行為，何者為適當？|法官不得為公職候選人站台或公開拉票，但為參選公職之直系血親、配偶站台或拉票者，不在此限|0
64|甲法官於民事調解程序中，對一造訴訟代理人諭知「你們不會勝訴」云云。甲法官此舉是否違反法官守則，並構成應迴避事由？|法官未能秉持公正、負責、平和及懇切態度，謀求當事人和諧，自違反法官守則並構成迴避事由|0
64|甲法官於民事調解程序中，對一造訴訟代理人諭知「你們不會勝訴」云云。甲法官此舉是否違反法官守則，並構成應迴避事由？|「你們不會勝訴」云云已構成法官角色之混淆，日後調解不成繼續審判時，客觀上已足有構成不公平審判之疑慮，自屬違反法官守則並構成迴避事由|0
64|甲法官於民事調解程序中，對一造訴訟代理人諭知「你們不會勝訴」云云。甲法官此舉是否違反法官守則，並構成應迴避事由？|法官是否迴避，應視是否違反訴訟法相關規定為定，非以違反法官守則為定，因此如客觀上無法認定法官執行職務有偏頗之虞，仍不構成迴避事由|1
64|甲法官於民事調解程序中，對一造訴訟代理人諭知「你們不會勝訴」云云。甲法官此舉是否違反法官守則，並構成應迴避事由？|本案屬當事人主觀臆測及當事人認為法官指揮訴訟欠當，與法官守則無關，亦當然不構成迴避事由|0
65|下列情形，何者構成法官受懲戒之事由？|判決見解違反最高法院判決之見解|0
65|下列情形，何者構成法官受懲戒之事由？|判決見解與通說不同|0
65|下列情形，何者構成法官受懲戒之事由？|羈押必要性之判斷，與上級審見解不同|0
65|下列情形，何者構成法官受懲戒之事由？|審理程序中完全禁止辯護人詰問證人|1
66|下列行為何者未違反律師倫理規範第 6 條關於「律師應謹言慎行，以符合律師職業之品位與尊嚴。」之規定？|律師甲與樓上鄰居因房屋漏水問題，發生爭執，徒手打傷鄰居|0
66|下列行為何者未違反律師倫理規範第 6 條關於「律師應謹言慎行，以符合律師職業之品位與尊嚴。」之規定？|律師乙與友人於深夜在 PUB 飲酒唱歌，共飲昂貴之威士忌酒 5 瓶|1
66|下列行為何者未違反律師倫理規範第 6 條關於「律師應謹言慎行，以符合律師職業之品位與尊嚴。」之規定？|律師丙與妻子發生爭執，妻子整夜未歸。次日，律師丙乃至妻子任職之學校尋妻，遍尋未獲，因而破口大罵，經該校教官前往制止，律師丙乃當眾以三字經辱罵教官|0
66|下列行為何者未違反律師倫理規範第 6 條關於「律師應謹言慎行，以符合律師職業之品位與尊嚴。」之規定？|律師丁將委託人交存之債權票據，以事務所員工名義申請本票強制執行，因此與發票人達成和解，後將該和解款侵占|0
67|地方法院法官甲與法官乙相識多年，經由報載，知悉法官乙甫宣判之某一案件結果，對於法官乙於該案中所持之見解非常不以為然，其於該案件確定前之下列行為，何者違反法律倫理之要求？|於日記本中記錄自己之感想|0
67|地方法院法官甲與法官乙相識多年，經由報載，知悉法官乙甫宣判之某一案件結果，對於法官乙於該案中所持之見解非常不以為然，其於該案件確定前之下列行為，何者違反法律倫理之要求？|提供相關之判決先例及論文給法官乙，作為其未來辦案之參考|0
67|地方法院法官甲與法官乙相識多年，經由報載，知悉法官乙甫宣判之某一案件結果，對於法官乙於該案中所持之見解非常不以為然，其於該案件確定前之下列行為，何者違反法律倫理之要求？|回家與配偶閒聊時，抒發己見|0
67|地方法院法官甲與法官乙相識多年，經由報載，知悉法官乙甫宣判之某一案件結果，對於法官乙於該案中所持之見解非常不以為然，其於該案件確定前之下列行為，何者違反法律倫理之要求？|在高等法院舉辦之法律問題座談會中，研討該案件應如何正確適用法律|1
68|下列情形，何者不構成法官受懲戒之事由？|向先前審理案件之被告借用進口轎車|0
68|下列情形，何者不構成法官受懲戒之事由？|與審理中案件之被告於私宅會晤|0
68|下列情形，何者不構成法官受懲戒之事由？|與先前審理案件之被告有不正常之男女關係|0
68|下列情形，何者不構成法官受懲戒之事由？|與先前審理案件之被告參加同一個公開宗教活動|1
69|甲和乙為兄弟，父親過世時，甲和乙各繼承一棟房屋，但是甲所繼承之房屋在父親過世前即被乙占用。甲辦理繼承登記後，乙仍繼續占用，甲欲向乙追討房屋排除占用，委託 A 律師辦理。A 就該案件與甲約定以給付律師後酬方式處理，問 A 有無違反律師倫理規範？|沒有。依照律師倫理規範第 35 條之規定，律師本來就可以收取後酬|0
69|甲和乙為兄弟，父親過世時，甲和乙各繼承一棟房屋，但是甲所繼承之房屋在父親過世前即被乙占用。甲辦理繼承登記後，乙仍繼續占用，甲欲向乙追討房屋排除占用，委託 A 律師辦理。A 就該案件與甲約定以給付律師後酬方式處理，問 A 有無違反律師倫理規範？|該案件牽涉繼承事宜，為家事案件，依律師倫理規範第 35 條第 2 項，家事案件不得收取後酬，因此違反律師倫理規範|0
69|甲和乙為兄弟，父親過世時，甲和乙各繼承一棟房屋，但是甲所繼承之房屋在父親過世前即被乙占用。甲辦理繼承登記後，乙仍繼續占用，甲欲向乙追討房屋排除占用，委託 A 律師辦理。A 就該案件與甲約定以給付律師後酬方式處理，問 A 有無違反律師倫理規範？|該案件係就繼承所得之財產，就所有權請求排除侵害之行為，並非家事案件，可以約定後酬|1
69|甲和乙為兄弟，父親過世時，甲和乙各繼承一棟房屋，但是甲所繼承之房屋在父親過世前即被乙占用。甲辦理繼承登記後，乙仍繼續占用，甲欲向乙追討房屋排除占用，委託 A 律師辦理。A 就該案件與甲約定以給付律師後酬方式處理，問 A 有無違反律師倫理規範？|律師趁人之危，約定後酬，違反一般道德觀念，因此違反律師倫理|0
70|甲、乙、丙三人為大學法律系同班同學，私交甚篤。畢業後，甲先考上律師，於臺北市及板橋設立律師事務所，並邀未具律師資格之乙、丙共同經營板橋事務所。乙、丙以法務主任名義，負責板橋事務所客戶之法律諮詢服務，三人並約定事務所利益分配事宜。試問甲、乙、丙是否違反律師法或律師倫理規範？|甲、乙、丙均未違反，因甲仍親自執業，並未將證書等交乙、丙使用；而乙、丙以事務所雇員為業務執行，非執行律師業務|0
70|甲、乙、丙三人為大學法律系同班同學，私交甚篤。畢業後，甲先考上律師，於臺北市及板橋設立律師事務所，並邀未具律師資格之乙、丙共同經營板橋事務所。乙、丙以法務主任名義，負責板橋事務所客戶之法律諮詢服務，三人並約定事務所利益分配事宜。試問甲、乙、丙是否違反律師法或律師倫理規範？|甲違反律師倫理規範有關協助非律師資格之人執行律師業務之規定；乙、丙違反因非律師而實際執行律師業務|1
70|甲、乙、丙三人為大學法律系同班同學，私交甚篤。畢業後，甲先考上律師，於臺北市及板橋設立律師事務所，並邀未具律師資格之乙、丙共同經營板橋事務所。乙、丙以法務主任名義，負責板橋事務所客戶之法律諮詢服務，三人並約定事務所利益分配事宜。試問甲、乙、丙是否違反律師法或律師倫理規範？|甲未違反，因甲仍親自執業，並未將證書等交乙、丙使用；乙、丙違反，因非律師而實際執行律師業務|0
70|甲、乙、丙三人為大學法律系同班同學，私交甚篤。畢業後，甲先考上律師，於臺北市及板橋設立律師事務所，並邀未具律師資格之乙、丙共同經營板橋事務所。乙、丙以法務主任名義，負責板橋事務所客戶之法律諮詢服務，三人並約定事務所利益分配事宜。試問甲、乙、丙是否違反律師法或律師倫理規範？|甲違反律師倫理規範有關協助非律師資格之人執行律師業務之規定；乙、丙未違反，因乙、丙係以事務所雇員為業務執行，非執行律師業務|0
71|關於律師之職業本質，下列敘述何者正確？|律師具公益性，因而不可為財團或被輿論指控為殺人犯或貪污犯之被告進行法律服務|0
71|關於律師之職業本質，下列敘述何者正確？|律師具專業性，依目前規定，若未有稅務專業能力證明，不得執行稅務法律服務|0
71|關於律師之職業本質，下列敘述何者正確？|律師具有公益性，不得從事任何廣告行為|0
71|關於律師之職業本質，下列敘述何者正確？|律師具有獨立性，受僱律師對於主持律師事務所之律師違反法律之指示，有拒絕之權利|1
72|律師法第 37 條之 1 規定「司法人員自離職之日起三年內，不得在其離職前三年內曾任職務之法院或檢察署執行律師職務。」甲原來任職於高雄地方法院刑事庭擔任法官，於離職後從事律師工作，因為考慮上述規定，甲並未在高雄地方法院登錄。在高雄市所成立之事務所亦由受僱律師掛名，但商談、接案則由甲親自為之。不過甲自己從未在委任狀上擔任受任人，而係由其受僱律師在法院執行職務。問甲之行為有無違反律師法第 37 條之 1 之規定？|甲雖然自己未在法院執行職務，但其與當事人商談、諮詢、接案，並由其所聘僱之律師擔任訴訟代理人，違反律師法第 37 條之 1 之規定|1
72|律師法第 37 條之 1 規定「司法人員自離職之日起三年內，不得在其離職前三年內曾任職務之法院或檢察署執行律師職務。」甲原來任職於高雄地方法院刑事庭擔任法官，於離職後從事律師工作，因為考慮上述規定，甲並未在高雄地方法院登錄。在高雄市所成立之事務所亦由受僱律師掛名，但商談、接案則由甲親自為之。不過甲自己從未在委任狀上擔任受任人，而係由其受僱律師在法院執行職務。問甲之行為有無違反律師法第 37 條之 1 之規定？|既然甲未在法庭擔任訴訟代理人，甲之行為未違反律師法第 37 條之 1 之規定|0
72|律師法第 37 條之 1 規定「司法人員自離職之日起三年內，不得在其離職前三年內曾任職務之法院或檢察署執行律師職務。」甲原來任職於高雄地方法院刑事庭擔任法官，於離職後從事律師工作，因為考慮上述規定，甲並未在高雄地方法院登錄。在高雄市所成立之事務所亦由受僱律師掛名，但商談、接案則由甲親自為之。不過甲自己從未在委任狀上擔任受任人，而係由其受僱律師在法院執行職務。問甲之行為有無違反律師法第 37 條之 1 之規定？|甲是在高雄地方法院刑事庭擔任法官職務，只須迴避刑事案件，民事事件不受限制|0
72|律師法第 37 條之 1 規定「司法人員自離職之日起三年內，不得在其離職前三年內曾任職務之法院或檢察署執行律師職務。」甲原來任職於高雄地方法院刑事庭擔任法官，於離職後從事律師工作，因為考慮上述規定，甲並未在高雄地方法院登錄。在高雄市所成立之事務所亦由受僱律師掛名，但商談、接案則由甲親自為之。不過甲自己從未在委任狀上擔任受任人，而係由其受僱律師在法院執行職務。問甲之行為有無違反律師法第 37 條之 1 之規定？|甲既然未在高雄地方法院登錄，自然不構成在高雄地區執行律師職務，並不違反律師法第 37 條之1 之規定|0
73|下列何種行為違反律師法或律師倫理規範？|甲為無律師資格之人，提供當事人訴訟前訴狀撰寫之服務，並未收取費用者|0
73|下列何種行為違反律師法或律師倫理規範？|律師乙除於臺北地方法院辦理登錄執行律師職務外，並於多處縣市政府之訴願委員會，擔任兼任訴願委員之工作|0
73|下列何種行為違反律師法或律師倫理規範？|律師丙以其律師事務所之名義，致函各工商團體，並表示「本事務所設有免費法律諮詢服務中心，以嘉惠各界，請受文單位將該函張貼佈告，藉此機會為所屬會員知悉。」|0
73|下列何種行為違反律師法或律師倫理規範？|律師丁與當事人在家事事件的委任契約中約定「預收酬金新臺幣 20 萬元，當訴訟終結勝訴時，再收取後酬 20 萬元。」|1
74|有關律師酬金之收取，依照律師法規定及過去之律師懲戒案例，下列情形何者並未違反律師倫理？|律師於裁判離婚之訴，與委任人約定「勝訴始須給付後酬 2 萬元」|0
74|有關律師酬金之收取，依照律師法規定及過去之律師懲戒案例，下列情形何者並未違反律師倫理？|律師於傷害罪之案件，與委任人（被告）約定「判決無罪始須給付後酬 2 萬元」|0
74|有關律師酬金之收取，依照律師法規定及過去之律師懲戒案例，下列情形何者並未違反律師倫理？|律師於土地所有權移轉登記之民事事件，與委任人約定「勝訴後由受任律師取得該土地之十分之四」|0
74|有關律師酬金之收取，依照律師法規定及過去之律師懲戒案例，下列情形何者並未違反律師倫理？|律師於侵權行為損害賠償之民事事件，與委任人約定「若勝訴則給付受任律師後酬 2 萬元」|1
75|甲律師承辦 A 的債務糾紛案件，法院傳訊證人 B，甲律師和 B 在開庭前短暫交談後，發覺 B 的證詞會對 A 不利，甲律師應如何處理？|將和證人的交談內容報告 A，並和 A 擬訂新的訴訟策略，以避免不利的情形出現|1
75|甲律師承辦 A 的債務糾紛案件，法院傳訊證人 B，甲律師和 B 在開庭前短暫交談後，發覺 B 的證詞會對 A 不利，甲律師應如何處理？|要求 B 不要出庭以免證詞不利於 A|0
75|甲律師承辦 A 的債務糾紛案件，法院傳訊證人 B，甲律師和 B 在開庭前短暫交談後，發覺 B 的證詞會對 A 不利，甲律師應如何處理？|動之以情，並稱 B 的證詞若不利 A，將會影響 A 與 B 的感情，以免 B 做出不利的證詞|0
75|甲律師承辦 A 的債務糾紛案件，法院傳訊證人 B，甲律師和 B 在開庭前短暫交談後，發覺 B 的證詞會對 A 不利，甲律師應如何處理？|可以和 B 討論模擬對答的技術，並要求 B 不要有任何對 A 不利的證詞與敘述|0
