Sequence|Question|Options|Answer
72|A 國人甲與我國人乙住在 B 國，除設定住所於 B 國外，二人並在 B 國結婚，結婚時約定以 B 國法為其夫妻財產制之準據法。二人回臺工作，並在臺灣購置不動產。乙因投資失利，遂將登記於自己名下之不動產出售並移轉所有權於善意第三人丙。下列敘述，何者正確？|不動產位於我國，該處分有效|1
73|日本人甲男與我國人乙女為夫妻，有一未成年之子丙，三人定居於我國。甲、乙感情不睦，某日，甲與我國人丁女通姦，被乙發現。乙在我國法院訴請離婚，合併請求甲賠償其損害與給付贍養費。下列敘述，何者正確？|關於離婚，應依涉外民事法律適用法第 50 條，適用甲之本國法之日本法|0
73|日本人甲男與我國人乙女為夫妻，有一未成年之子丙，三人定居於我國。甲、乙感情不睦，某日，甲與我國人丁女通姦，被乙發現。乙在我國法院訴請離婚，合併請求甲賠償其損害與給付贍養費。下列敘述，何者正確？|關於通姦之損害賠償，應依涉外民事法律適用法第 25 條，適用中華民國法律|1
73|日本人甲男與我國人乙女為夫妻，有一未成年之子丙，三人定居於我國。甲、乙感情不睦，某日，甲與我國人丁女通姦，被乙發現。乙在我國法院訴請離婚，合併請求甲賠償其損害與給付贍養費。下列敘述，何者正確？|關於丙之親權，應適用涉外民事法律適用法第 55 條，以甲之本國法日本法為準據法|0
73|日本人甲男與我國人乙女為夫妻，有一未成年之子丙，三人定居於我國。甲、乙感情不睦，某日，甲與我國人丁女通姦，被乙發現。乙在我國法院訴請離婚，合併請求甲賠償其損害與給付贍養費。下列敘述，何者正確？|關於贍養費請求，應適用涉外民事法律適用法第 50 條，適用甲之本國法之日本法|0
74|19 歲之 A 國人甲到我國自助旅行，關於行為能力問題，下列敘述，何者錯誤？|關於行為能力之立法主義，主要有屬人法主義及行為地法主義|0
74|19 歲之 A 國人甲到我國自助旅行，關於行為能力問題，下列敘述，何者錯誤？|行為地法主義謂，行為能力之問題應依該系爭法律行為之行為地法律作為準據法，著重涉外交易安全之考慮|0
74|19 歲之 A 國人甲到我國自助旅行，關於行為能力問題，下列敘述，何者錯誤？|涉外民事法律適用法第 10 條第 1 項所規定之行為能力主要是指財產上行為能力，不包含身分能力|0
74|19 歲之 A 國人甲到我國自助旅行，關於行為能力問題，下列敘述，何者錯誤？|涉外民事法律適用法第 10 條第 1 項所稱之「本國法」，係指訴訟當時之本國法|1
75|在我國居住之 A 國人甲，在 B 國自書遺囑，將其在我國所有之古董、珠寶、出賣有價證券後之所得和存款等動產捐出，在我國設立照顧清寒家庭出身之法律系學生為宗旨之財團法人，準據法應如何決定？|在 B 國的自書遺囑之成立與效力及捐助行為之效力，一律依照遺囑之準據法來決定|0
75|在我國居住之 A 國人甲，在 B 國自書遺囑，將其在我國所有之古董、珠寶、出賣有價證券後之所得和存款等動產捐出，在我國設立照顧清寒家庭出身之法律系學生為宗旨之財團法人，準據法應如何決定？|在 B 國的自書遺囑之成立與效力及捐助行為之效力，一律依照法人設立之準據法來決定|0
75|在我國居住之 A 國人甲，在 B 國自書遺囑，將其在我國所有之古董、珠寶、出賣有價證券後之所得和存款等動產捐出，在我國設立照顧清寒家庭出身之法律系學生為宗旨之財團法人，準據法應如何決定？|在 B 國的自書遺囑是否成立、有效，依照遺囑之準據法決定之；捐助行為之效力，依照法人設立的準據法即 A 國法決定之|0
75|在我國居住之 A 國人甲，在 B 國自書遺囑，將其在我國所有之古董、珠寶、出賣有價證券後之所得和存款等動產捐出，在我國設立照顧清寒家庭出身之法律系學生為宗旨之財團法人，準據法應如何決定？|在 B 國的自書遺囑是否成立、有效，依照遺囑之準據法決定之；捐助行為之效力，依照法人設立的準據法即我國法決定之|1
